,Entity,Code,Year,Prevalence - Mental and substance use disorders - Sex: Male - Age: Age-standardized (Percent),Prevalence - Mental and substance use disorders - Sex: Female - Age: Age-standardized (Percent),Population (historical estimates),Continent
53318,United Kingdom,GBR,1872,,,32121831.0,
53319,United Kingdom,GBR,1873,,,32441782.0,
53320,United Kingdom,GBR,1874,,,32764920.0,
53321,United Kingdom,GBR,1875,,,33091275.0,
53322,United Kingdom,GBR,1876,,,33420881.0,
53323,United Kingdom,GBR,1877,,,33753769.0,
53324,United Kingdom,GBR,1878,,,34089972.0,
53325,United Kingdom,GBR,1879,,,34416695.0,
53326,United Kingdom,GBR,1880,,,34733737.0,
53327,United Kingdom,GBR,1881,,,35040896.0,
53328,United Kingdom,GBR,1882,,,35337964.0,
53329,United Kingdom,GBR,1883,,,35624734.0,
53330,United Kingdom,GBR,1884,,,35913831.0,
53331,United Kingdom,GBR,1885,,,36205273.0,
53332,United Kingdom,GBR,1886,,,36499079.0,
53333,United Kingdom,GBR,1887,,,36795268.0,
53334,United Kingdom,GBR,1888,,,37093861.0,
53335,United Kingdom,GBR,1889,,,37405507.0,
53336,United Kingdom,GBR,1890,,,37730415.0,
53337,United Kingdom,GBR,1891,,,38068797.0,
53338,United Kingdom,GBR,1892,,,38420866.0,
53339,United Kingdom,GBR,1893,,,38786840.0,
53340,United Kingdom,GBR,1894,,,39156299.0,
53341,United Kingdom,GBR,1895,,,39529277.0,
53342,United Kingdom,GBR,1896,,,39905807.0,
53343,United Kingdom,GBR,1897,,,40285922.0,
53344,United Kingdom,GBR,1898,,,40669657.0,
53345,United Kingdom,GBR,1899,,,41052066.0,
53346,United Kingdom,GBR,1900,,,41433090.0,
53347,United Kingdom,GBR,1901,,,41812672.0,
53348,United Kingdom,GBR,1902,,,42190750.0,
53349,United Kingdom,GBR,1903,,,42567265.0,
53350,United Kingdom,GBR,1904,,,42947139.0,
53351,United Kingdom,GBR,1905,,,43330403.0,
53352,United Kingdom,GBR,1906,,,43717085.0,
53353,United Kingdom,GBR,1907,,,44107218.0,
53354,United Kingdom,GBR,1908,,,44500831.0,
53355,United Kingdom,GBR,1909,,,44856102.0,
53356,United Kingdom,GBR,1910,,,45172503.0,
53357,United Kingdom,GBR,1911,,,45449499.0,
53358,United Kingdom,GBR,1912,,,45686552.0,
53359,United Kingdom,GBR,1913,,,45883117.0,
53360,United Kingdom,GBR,1914,,,46080527.0,
53361,United Kingdom,GBR,1915,,,46278785.0,
53362,United Kingdom,GBR,1916,,,46477896.0,
53363,United Kingdom,GBR,1917,,,46677862.0,
53364,United Kingdom,GBR,1918,,,46872154.0,
53365,United Kingdom,GBR,1919,,,47008451.0,
53366,United Kingdom,GBR,1920,,,47086632.0,
53367,United Kingdom,GBR,1921,,,47106576.0,
53368,United Kingdom,GBR,1922,,,47068160.0,
53369,United Kingdom,GBR,1923,,,46971263.0,
53370,United Kingdom,GBR,1924,,,46874566.0,
53371,United Kingdom,GBR,1925,,,46778068.0,
53372,United Kingdom,GBR,1926,,,46681768.0,
53373,United Kingdom,GBR,1927,,,46585667.0,
53374,United Kingdom,GBR,1928,,,46489763.0,
53375,United Kingdom,GBR,1929,,,46459696.0,
53376,United Kingdom,GBR,1930,,,46495659.0,
53377,United Kingdom,GBR,1931,,,46597850.0,
53378,United Kingdom,GBR,1932,,,46766464.0,
53379,United Kingdom,GBR,1933,,,47001700.0,
53380,United Kingdom,GBR,1934,,,47238120.0,
53381,United Kingdom,GBR,1935,,,47475729.0,
53382,United Kingdom,GBR,1936,,,47714534.0,
53383,United Kingdom,GBR,1937,,,47954539.0,
53384,United Kingdom,GBR,1938,,,48195752.0,
53385,United Kingdom,GBR,1939,,,48426919.0,
53386,United Kingdom,GBR,1940,,,48647946.0,
53387,United Kingdom,GBR,1941,,,48858739.0,
53388,United Kingdom,GBR,1942,,,49059203.0,
53389,United Kingdom,GBR,1943,,,49249240.0,
53390,United Kingdom,GBR,1944,,,49440013.0,
53391,United Kingdom,GBR,1945,,,49631526.0,
53392,United Kingdom,GBR,1946,,,49823780.0,
53393,United Kingdom,GBR,1947,,,50016779.0,
53394,United Kingdom,GBR,1948,,,50210526.0,
53395,United Kingdom,GBR,1949,,,50410257.0,
53396,United Kingdom,GBR,1950,,,50616019.0,
53397,United Kingdom,GBR,1951,,,50601926.0,
53398,United Kingdom,GBR,1952,,,50651273.0,
53399,United Kingdom,GBR,1953,,,50750980.0,
53400,United Kingdom,GBR,1954,,,50890911.0,
53401,United Kingdom,GBR,1955,,,51063907.0,
53402,United Kingdom,GBR,1956,,,51265885.0,
53403,United Kingdom,GBR,1957,,,51495703.0,
53404,United Kingdom,GBR,1958,,,51754668.0,
53405,United Kingdom,GBR,1959,,,52045664.0,
53406,United Kingdom,GBR,1960,,,52370595.0,
53407,United Kingdom,GBR,1961,,,52727763.0,
53408,United Kingdom,GBR,1962,,,53109400.0,
53409,United Kingdom,GBR,1963,,,53500721.0,
53410,United Kingdom,GBR,1964,,,53882751.0,
53411,United Kingdom,GBR,1965,,,54240855.0,
53412,United Kingdom,GBR,1966,,,54568868.0,
53413,United Kingdom,GBR,1967,,,54866529.0,
53414,United Kingdom,GBR,1968,,,55132603.0,
53415,United Kingdom,GBR,1969,,,55367950.0,
53416,United Kingdom,GBR,1970,,,55573455.0,
53417,United Kingdom,GBR,1971,,,55748534.0,
53418,United Kingdom,GBR,1972,,,55892412.0,
53419,United Kingdom,GBR,1973,,,56006290.0,
53420,United Kingdom,GBR,1974,,,56092059.0,
53421,United Kingdom,GBR,1975,,,56152325.0,
53422,United Kingdom,GBR,1976,,,56188348.0,
53423,United Kingdom,GBR,1977,,,56203598.0,
53424,United Kingdom,GBR,1978,,,56205910.0,
53425,United Kingdom,GBR,1979,,,56205087.0,
53426,United Kingdom,GBR,1980,,,56209164.0,
53427,United Kingdom,GBR,1981,,,56220739.0,
53428,United Kingdom,GBR,1982,,,56241408.0,
53429,United Kingdom,GBR,1983,,,56276791.0,
53430,United Kingdom,GBR,1984,,,56332902.0,
53431,United Kingdom,GBR,1985,,,56413555.0,
53432,United Kingdom,GBR,1986,,,56522505.0,
53433,United Kingdom,GBR,1987,,,56658260.0,
53434,United Kingdom,GBR,1988,,,56812754.0,
53435,United Kingdom,GBR,1989,,,56974289.0,
53436,United Kingdom,GBR,2018,,,67141678.0,
53437,United Kingdom,GBR,2019,,,67530161.0,
53438,United Kingdom,GBR,2020,,,67886004.0,
53439,United Kingdom,GBR,2021,,,68207114.0,
53440,United Korea,OWID_KRU,2015,,,,Asia
53441,United States,USA,1990,16.1078390228,17.932418183000003,252120309.0,
53442,United States,USA,1991,16.1169915224,17.880271701,254539371.0,
53443,United States,USA,1992,16.1327995121,17.8452187742,256990608.0,
53444,United States,USA,1993,16.153724655999998,17.8251984692,259532130.0,
53445,United States,USA,1994,16.1773817408,17.8217403817,262241204.0,
53446,United States,USA,1995,16.200704083,17.831294728,265163740.0,
53447,United States,USA,1996,16.252930794100003,17.9108910647,268335007.0,
53448,United States,USA,1997,16.3425490096,18.0768384879,271713634.0,
53449,United States,USA,1998,16.442205680300003,18.2709522921,275175309.0,
53450,United States,USA,1999,16.5247055864,18.4383021099,278548148.0,
53451,United States,USA,2000,16.5629822889,18.521011452,281710914.0,
53452,United States,USA,2001,16.5684210599,18.5432134112,284607992.0,
53453,United States,USA,2002,16.5721964735,18.5622236965,287279312.0,
53454,United States,USA,2003,16.5746581167,18.5786704039,289815567.0,
53455,United States,USA,2004,16.5762268546,18.5916817501,292354663.0,
53456,United States,USA,2005,16.5779911387,18.6000861105,294993509.0,
53457,United States,USA,2006,16.555789544,18.5759934613,297758977.0,
53458,United States,USA,2007,16.498499313299998,18.5081485845,300608425.0,
53459,United States,USA,2008,16.4284806342,18.4245265577,303486022.0,
53460,United States,USA,2009,16.3664207245,18.3476306249,306307565.0,
53461,United States,USA,2010,16.3329012877,18.3083816615,309011469.0,
53462,United States,USA,2011,16.3215589725,18.2971429209,311584051.0,
53463,United States,USA,2012,16.3097574819,18.2895161834,314043885.0,
53464,United States,USA,2013,16.2981891102,18.2896470855,316400539.0,
53465,United States,USA,2014,16.2881857066,18.2937347439,318673422.0,
53466,United States,USA,2015,16.2781498132,18.3043107137,320878312.0,North America
53467,United States,USA,2016,16.270533233600002,18.3213191032,323015992.0,
53468,United States,USA,2017,16.2638742902,18.3474460445,325084758.0,
53469,United States,USA,-10000,,,233969.0,
53470,United States,USA,-9000,,,259964.0,
53471,United States,USA,-8000,,,288850.0,
53472,United States,USA,-7000,,,320944.0,
53473,United States,USA,-6000,,,356604.0,
53474,United States,USA,-5000,,,396229.0,
53475,United States,USA,-4000,,,440249.0,
53476,United States,USA,-3000,,,489169.0,
53477,United States,USA,-2000,,,543529.0,
53478,United States,USA,-1000,,,603914.0,
53479,United States,USA,0,,,671012.0,
53480,United States,USA,100,,,702962.0,
53481,United States,USA,200,,,736442.0,
53482,United States,USA,300,,,771516.0,
53483,United States,USA,400,,,808254.0,
53484,United States,USA,500,,,846752.0,
53485,United States,USA,600,,,887088.0,
53486,United States,USA,700,,,929358.0,
53487,United States,USA,800,,,973675.0,
53488,United States,USA,900,,,1095492.0,
53489,United States,USA,1000,,,1217409.0,
53490,United States,USA,1100,,,1311479.0,
53491,United States,USA,1200,,,1452829.0,
53492,United States,USA,1300,,,1571686.0,
53493,United States,USA,1400,,,1739206.0,
53494,United States,USA,1500,,,1887029.0,
53495,United States,USA,1600,,,778503.0,
53496,United States,USA,1700,,,927085.0,
53497,United States,USA,1710,,,1372811.0,
53498,United States,USA,1720,,,1818513.0,
53499,United States,USA,1730,,,2264235.0,
53500,United States,USA,1740,,,2709945.0,
53501,United States,USA,1750,,,3155674.0,
53502,United States,USA,1760,,,3601432.0,
53503,United States,USA,1770,,,4047133.0,
53504,United States,USA,1780,,,4492807.0,
53505,United States,USA,1790,,,4938626.0,
53506,United States,USA,1800,,,6000000.0,
53507,United States,USA,1801,,,6113782.0,
53508,United States,USA,1802,,,6229723.0,
53509,United States,USA,1803,,,6347862.0,
53510,United States,USA,1804,,,6468241.0,
53511,United States,USA,1805,,,6590903.0,
53512,United States,USA,1806,,,6715891.0,
53513,United States,USA,1807,,,6843249.0,
53514,United States,USA,1808,,,6973023.0,
53515,United States,USA,1809,,,7105258.0,
53516,United States,USA,1810,,,7302908.0,
53517,United States,USA,1811,,,7502686.0,
53518,United States,USA,1812,,,7728031.0,
53519,United States,USA,1813,,,7980135.0,
53520,United States,USA,1814,,,8240464.0,
53521,United States,USA,1815,,,8509285.0,
53522,United States,USA,1816,,,8786876.0,
53523,United States,USA,1817,,,9073523.0,
53524,United States,USA,1818,,,9369520.0,
53525,United States,USA,1819,,,9667277.0,
53526,United States,USA,1820,,,9966626.0,
53527,United States,USA,1821,,,10267384.0,
53528,United States,USA,1822,,,10569360.0,
53529,United States,USA,1823,,,10872345.0,
53530,United States,USA,1824,,,11184015.0,
53531,United States,USA,1825,,,11504621.0,
53532,United States,USA,1826,,,11834416.0,
53533,United States,USA,1827,,,12173666.0,
53534,United States,USA,1828,,,12522641.0,
53535,United States,USA,1829,,,12879737.0,
53536,United States,USA,1830,,,13245133.0,
53537,United States,USA,1831,,,13619015.0,
53538,United States,USA,1832,,,14001568.0,
53539,United States,USA,1833,,,14392986.0,
53540,United States,USA,1834,,,14795346.0,
53541,United States,USA,1835,,,15208954.0,
53542,United States,USA,1836,,,15634125.0,
53543,United States,USA,1837,,,16071181.0,
53544,United States,USA,1838,,,16520455.0,
53545,United States,USA,1839,,,16991513.0,
53546,United States,USA,1840,,,17485246.0,
53547,United States,USA,1841,,,18002579.0,
53548,United States,USA,1842,,,18544472.0,
53549,United States,USA,1843,,,19111919.0,
53550,United States,USA,1844,,,19696730.0,
53551,United States,USA,1845,,,20299435.0,
53552,United States,USA,1846,,,20920583.0,
53553,United States,USA,1847,,,21560737.0,
53554,United States,USA,1848,,,22220480.0,
53555,United States,USA,1849,,,22899875.0,
53556,United States,USA,1850,,,23599506.0,
53557,United States,USA,1851,,,24334712.0,
53558,United States,USA,1852,,,25092277.0,
53559,United States,USA,1853,,,25872879.0,
53560,United States,USA,1854,,,26677755.0,
53561,United States,USA,1855,,,27507660.0,
53562,United States,USA,1856,,,28363372.0,
53563,United States,USA,1857,,,29245692.0,
53564,United States,USA,1858,,,30155449.0,
53565,United States,USA,1859,,,31050019.0,
53566,United States,USA,1860,,,31927846.0,
53567,United States,USA,1861,,,32787298.0,
53568,United States,USA,1862,,,33626668.0,
53569,United States,USA,1863,,,34444166.0,
53570,United States,USA,1864,,,35281525.0,
53571,United States,USA,1865,,,36139228.0,
53572,United States,USA,1866,,,37017769.0,
53573,United States,USA,1867,,,37917653.0,
53574,United States,USA,1868,,,38839399.0,
53575,United States,USA,1869,,,39776936.0,
53576,United States,USA,1870,,,40730489.0,
53577,United States,USA,1871,,,41700283.0,
53578,United States,USA,1872,,,42686547.0,
53579,United States,USA,1873,,,43689508.0,
53580,United States,USA,1874,,,44716018.0,
53581,United States,USA,1875,,,45766631.0,
53582,United States,USA,1876,,,46841911.0,
53583,United States,USA,1877,,,47942438.0,
53584,United States,USA,1878,,,49068804.0,
53585,United States,USA,1879,,,50222152.0,
53586,United States,USA,1880,,,51403129.0,
53587,United States,USA,1881,,,52612396.0,
53588,United States,USA,1882,,,53850630.0,
53589,United States,USA,1883,,,55118525.0,
53590,United States,USA,1884,,,56416253.0,
53591,United States,USA,1885,,,57744514.0,
53592,United States,USA,1886,,,59104027.0,
53593,United States,USA,1887,,,60495526.0,
53594,United States,USA,1888,,,61919765.0,
53595,United States,USA,1889,,,63326138.0,
53596,United States,USA,1890,,,64713188.0,
53597,United States,USA,1891,,,66079404.0,
53598,United States,USA,1892,,,67423217.0,
53599,United States,USA,1893,,,68743000.0,
53600,United States,USA,1894,,,70088593.0,
53601,United States,USA,1895,,,71460501.0,
53602,United States,USA,1896,,,72859236.0,
53603,United States,USA,1897,,,74285324.0,
53604,United States,USA,1898,,,75739298.0,
53605,United States,USA,1899,,,77231772.0,
53606,United States,USA,1900,,,78763706.0,
53607,United States,USA,1901,,,80336086.0,
53608,United States,USA,1902,,,81949920.0,
53609,United States,USA,1903,,,83606240.0,
53610,United States,USA,1904,,,85296008.0,
53611,United States,USA,1905,,,87019897.0,
53612,United States,USA,1906,,,88778597.0,
53613,United States,USA,1907,,,90572810.0,
53614,United States,USA,1908,,,92403252.0,
53615,United States,USA,1909,,,94167861.0,
53616,United States,USA,1910,,,95863718.0,
53617,United States,USA,1911,,,97487822.0,
53618,United States,USA,1912,,,99037086.0,
53619,United States,USA,1913,,,100508338.0,
53620,United States,USA,1914,,,102001413.0,
53621,United States,USA,1915,,,103516631.0,
53622,United States,USA,1916,,,105054323.0,
53623,United States,USA,1917,,,106614820.0,
53624,United States,USA,1918,,,108135496.0,
53625,United States,USA,1919,,,109687474.0,
53626,United States,USA,1920,,,111271341.0,
53627,United States,USA,1921,,,112887696.0,
53628,United States,USA,1922,,,114537147.0,
53629,United States,USA,1923,,,116220314.0,
53630,United States,USA,1924,,,117928215.0,
53631,United States,USA,1925,,,119661215.0,
53632,United States,USA,1926,,,121419682.0,
53633,United States,USA,1927,,,123203991.0,
53634,United States,USA,1928,,,125014520.0,
53635,United States,USA,1929,,,126654267.0,
53636,United States,USA,1930,,,128119335.0,
53637,United States,USA,1931,,,129405760.0,
53638,United States,USA,1932,,,130509510.0,
53639,United States,USA,1933,,,131426486.0,
53640,United States,USA,1934,,,132349904.0,
53641,United States,USA,1935,,,133279810.0,
53642,United States,USA,1936,,,134216250.0,
53643,United States,USA,1937,,,135159270.0,
53644,United States,USA,1938,,,136108915.0,
53645,United States,USA,1939,,,137254990.0,
53646,United States,USA,1940,,,138601511.0,
53647,United States,USA,1941,,,140152562.0,
53648,United States,USA,1942,,,141912292.0,
53649,United States,USA,1943,,,143884915.0,
53650,United States,USA,1944,,,145884958.0,
53651,United States,USA,1945,,,147912803.0,
53652,United States,USA,1946,,,149968835.0,
53653,United States,USA,1947,,,152053446.0,
53654,United States,USA,1948,,,154167035.0,
53655,United States,USA,1949,,,156416114.0,
53656,United States,USA,1950,,,158804397.0,
53657,United States,USA,1951,,,160872264.0,
53658,United States,USA,1952,,,163266026.0,
53659,United States,USA,1953,,,165909996.0,
53660,United States,USA,1954,,,168736390.0,
53661,United States,USA,1955,,,171685337.0,
53662,United States,USA,1956,,,174705006.0,
53663,United States,USA,1957,,,177751477.0,
53664,United States,USA,1958,,,180788387.0,
53665,United States,USA,1959,,,183786249.0,
53666,United States,USA,1960,,,186720570.0,
53667,United States,USA,1961,,,189569850.0,
53668,United States,USA,1962,,,192313747.0,
53669,United States,USA,1963,,,194932400.0,
53670,United States,USA,1964,,,197408497.0,
53671,United States,USA,1965,,,199733679.0,
53672,United States,USA,1966,,,201895760.0,
53673,United States,USA,1967,,,203905081.0,
53674,United States,USA,1968,,,205805756.0,
53675,United States,USA,1969,,,207659274.0,
53676,United States,USA,1970,,,209513340.0,
53677,United States,USA,1971,,,211384079.0,
53678,United States,USA,1972,,,213269805.0,
53679,United States,USA,1973,,,215178797.0,
53680,United States,USA,1974,,,217114898.0,
53681,United States,USA,1975,,,219081250.0,
53682,United States,USA,1976,,,221086427.0,
53683,United States,USA,1977,,,223135659.0,
53684,United States,USA,1978,,,225223307.0,
53685,United States,USA,1979,,,227339321.0,
53686,United States,USA,1980,,,229476360.0,
53687,United States,USA,1981,,,231636065.0,
53688,United States,USA,1982,,,233821851.0,
53689,United States,USA,1983,,,236030236.0,
53690,United States,USA,1984,,,238256849.0,
53691,United States,USA,1985,,,240499822.0,
53692,United States,USA,1986,,,242763137.0,
53693,United States,USA,1987,,,245052780.0,
53694,United States,USA,1988,,,247372258.0,
53695,United States,USA,1989,,,249725809.0,
53696,United States,USA,2018,,,327096263.0,
53697,United States,USA,2019,,,329064917.0,
53698,United States,USA,2020,,,331002647.0,
53699,United States,USA,2021,,,332915074.0,
53700,United States Minor Outlying Islands,UMI,2015,,,,Oceania
53701,United States Virgin Islands,VIR,1990,13.447512169,13.6737051965,103755.0,
53702,United States Virgin Islands,VIR,1991,13.4577303388,13.6970967063,104088.0,
53703,United States Virgin Islands,VIR,1992,13.4776751738,13.7109611001,104795.0,
53704,United States Virgin Islands,VIR,1993,13.4805826606,13.7279209141,105730.0,
53705,United States Virgin Islands,VIR,1994,13.4879405032,13.741943868199998,106642.0,
53706,United States Virgin Islands,VIR,1995,13.4930235338,13.7530977026,107388.0,
53707,United States Virgin Islands,VIR,1996,13.4889410146,13.7527810798,107939.0,
53708,United States Virgin Islands,VIR,1997,13.4818606451,13.755191303200002,108313.0,
53709,United States Virgin Islands,VIR,1998,13.4816840241,13.7574139336,108551.0,
53710,United States Virgin Islands,VIR,1999,13.4807751385,13.7535559454,108675.0,
53711,United States Virgin Islands,VIR,2000,13.4839370524,13.757100222499998,108730.0,
53712,United States Virgin Islands,VIR,2001,13.4938133468,13.7713836961,108689.0,
53713,United States Virgin Islands,VIR,2002,13.5086888576,13.7976985647,108556.0,
53714,United States Virgin Islands,VIR,2003,13.5289573917,13.8230927767,108354.0,
53715,United States Virgin Islands,VIR,2004,13.5498765032,13.851156022,108100.0,
53716,United States Virgin Islands,VIR,2005,13.5637186331,13.8710784967,107801.0,
53717,United States Virgin Islands,VIR,2006,13.5779069651,13.8886468127,107466.0,
53718,United States Virgin Islands,VIR,2007,13.5923904644,13.905844731200002,107118.0,
53719,United States Virgin Islands,VIR,2008,13.6050439814,13.921382712300002,106753.0,
53720,United States Virgin Islands,VIR,2009,13.6194093274,13.930573642,106416.0,
53721,United States Virgin Islands,VIR,2010,13.6256229235,13.9373393485,106086.0,
53722,United States Virgin Islands,VIR,2011,13.6260150962,13.934923085,105794.0,
53723,United States Virgin Islands,VIR,2012,13.6263343481,13.9340467619,105524.0,
53724,United States Virgin Islands,VIR,2013,13.6324495779,13.9306777725,105304.0,
53725,United States Virgin Islands,VIR,2014,13.633919660499998,13.9220813789,105107.0,
53726,United States Virgin Islands,VIR,2015,13.6323666871,13.9189428389,104950.0,North America
53727,United States Virgin Islands,VIR,2016,13.632504157,13.904577776999998,104829.0,
53728,United States Virgin Islands,VIR,2017,13.6325952486,13.892176587,104745.0,
53729,United States Virgin Islands,VIR,500,,,1.0,
53730,United States Virgin Islands,VIR,600,,,2.0,
53731,United States Virgin Islands,VIR,700,,,5.0,
53732,United States Virgin Islands,VIR,800,,,10.0,
53733,United States Virgin Islands,VIR,900,,,21.0,
53734,United States Virgin Islands,VIR,1000,,,43.0,
53735,United States Virgin Islands,VIR,1100,,,86.0,
53736,United States Virgin Islands,VIR,1200,,,173.0,
53737,United States Virgin Islands,VIR,1300,,,346.0,
53738,United States Virgin Islands,VIR,1400,,,692.0,
53739,United States Virgin Islands,VIR,1500,,,1385.0,
53740,United States Virgin Islands,VIR,1600,,,2771.0,
53741,United States Virgin Islands,VIR,1700,,,5543.0,
53742,United States Virgin Islands,VIR,1710,,,6236.0,
53743,United States Virgin Islands,VIR,1720,,,7016.0,
53744,United States Virgin Islands,VIR,1730,,,7893.0,
53745,United States Virgin Islands,VIR,1740,,,8880.0,
53746,United States Virgin Islands,VIR,1750,,,9990.0,
53747,United States Virgin Islands,VIR,1760,,,11239.0,
53748,United States Virgin Islands,VIR,1770,,,12644.0,
53749,United States Virgin Islands,VIR,1780,,,14224.0,
53750,United States Virgin Islands,VIR,1790,,,16002.0,
53751,United States Virgin Islands,VIR,1800,,,18003.0,
53752,United States Virgin Islands,VIR,1810,,,20253.0,
53753,United States Virgin Islands,VIR,1820,,,20294.0,
53754,United States Virgin Islands,VIR,1830,,,20334.0,
53755,United States Virgin Islands,VIR,1840,,,20375.0,
53756,United States Virgin Islands,VIR,1850,,,20416.0,
53757,United States Virgin Islands,VIR,1860,,,20457.0,
53758,United States Virgin Islands,VIR,1870,,,19483.0,
53759,United States Virgin Islands,VIR,1880,,,18555.0,
53760,United States Virgin Islands,VIR,1890,,,17671.0,
53761,United States Virgin Islands,VIR,1900,,,16830.0,
53762,United States Virgin Islands,VIR,1910,,,16028.0,
53763,United States Virgin Islands,VIR,1920,,,15265.0,
53764,United States Virgin Islands,VIR,1930,,,14538.0,
53765,United States Virgin Islands,VIR,1940,,,13846.0,
53766,United States Virgin Islands,VIR,1950,,,26792.0,
53767,United States Virgin Islands,VIR,1951,,,27371.0,
53768,United States Virgin Islands,VIR,1952,,,28119.0,
53769,United States Virgin Islands,VIR,1953,,,28812.0,
53770,United States Virgin Islands,VIR,1954,,,29351.0,
53771,United States Virgin Islands,VIR,1955,,,29669.0,
53772,United States Virgin Islands,VIR,1956,,,29862.0,
53773,United States Virgin Islands,VIR,1957,,,30060.0,
53774,United States Virgin Islands,VIR,1958,,,30488.0,
53775,United States Virgin Islands,VIR,1959,,,31433.0,
53776,United States Virgin Islands,VIR,1960,,,33137.0,
53777,United States Virgin Islands,VIR,1961,,,35718.0,
53778,United States Virgin Islands,VIR,1962,,,39070.0,
53779,United States Virgin Islands,VIR,1963,,,42891.0,
53780,United States Virgin Islands,VIR,1964,,,46732.0,
53781,United States Virgin Islands,VIR,1965,,,50226.0,
53782,United States Virgin Islands,VIR,1966,,,53249.0,
53783,United States Virgin Islands,VIR,1967,,,55917.0,
53784,United States Virgin Islands,VIR,1968,,,58467.0,
53785,United States Virgin Islands,VIR,1969,,,61324.0,
53786,United States Virgin Islands,VIR,1970,,,64723.0,
53787,United States Virgin Islands,VIR,1971,,,68766.0,
53788,United States Virgin Islands,VIR,1972,,,73280.0,
53789,United States Virgin Islands,VIR,1973,,,77981.0,
53790,United States Virgin Islands,VIR,1974,,,82476.0,
53791,United States Virgin Islands,VIR,1975,,,86470.0,
53792,United States Virgin Islands,VIR,1976,,,89849.0,
53793,United States Virgin Islands,VIR,1977,,,92688.0,
53794,United States Virgin Islands,VIR,1978,,,95067.0,
53795,United States Virgin Islands,VIR,1979,,,97171.0,
53796,United States Virgin Islands,VIR,1980,,,99089.0,
53797,United States Virgin Islands,VIR,1981,,,100870.0,
53798,United States Virgin Islands,VIR,1982,,,102474.0,
53799,United States Virgin Islands,VIR,1983,,,103818.0,
53800,United States Virgin Islands,VIR,1984,,,104779.0,
53801,United States Virgin Islands,VIR,1985,,,105279.0,
53802,United States Virgin Islands,VIR,1986,,,105293.0,
53803,United States Virgin Islands,VIR,1987,,,104889.0,
53804,United States Virgin Islands,VIR,1988,,,104315.0,
53805,United States Virgin Islands,VIR,1989,,,103856.0,
53806,United States Virgin Islands,VIR,2018,,,104672.0,
53807,United States Virgin Islands,VIR,2019,,,104579.0,
53808,United States Virgin Islands,VIR,2020,,,104423.0,
53809,United States Virgin Islands,VIR,2021,,,104218.0,
53810,Uruguay,URY,1990,13.387979473600002,17.1465419402,3109598.0,
53811,Uruguay,URY,1991,13.3970765881,17.1422098324,3131657.0,
53812,Uruguay,URY,1992,13.3973264524,17.1409010124,3154459.0,
53813,Uruguay,URY,1993,13.4079000722,17.1433619015,3177734.0,
53814,Uruguay,URY,1994,13.4163945612,17.1404447116,3201149.0,
53815,Uruguay,URY,1995,13.4236810307,17.145513918800003,3224275.0,
53816,Uruguay,URY,1996,13.4362002277,17.158168076899997,3247383.0,
53817,Uruguay,URY,1997,13.452266455299998,17.181712732500003,3270158.0,
53818,Uruguay,URY,1998,13.4783889459,17.1968351529,3291053.0,
53819,Uruguay,URY,1999,13.5072849367,17.2171810757,3308005.0,
53820,Uruguay,URY,2000,13.5198996564,17.2400449981,3319734.0,
53821,Uruguay,URY,2001,13.5298520497,17.2580422494,3325471.0,
53822,Uruguay,URY,2002,13.5376299969,17.2884176277,3326046.0,
53823,Uruguay,URY,2003,13.557234006900002,17.3195638953,3323661.0,
53824,Uruguay,URY,2004,13.5791115742,17.3494045805,3321486.0,
53825,Uruguay,URY,2005,13.590826041599998,17.3643523629,3321799.0,
53826,Uruguay,URY,2006,13.6095594593,17.3675386323,3325403.0,
53827,Uruguay,URY,2007,13.6308596257,17.3742166189,3331753.0,
53828,Uruguay,URY,2008,13.6609249693,17.3785076199,3340221.0,
53829,Uruguay,URY,2009,13.6839510794,17.384712514500002,3349676.0,
53830,Uruguay,URY,2010,13.7021284237,17.3901915651,3359273.0,
53831,Uruguay,URY,2011,13.7152900805,17.4028122529,3368926.0,
53832,Uruguay,URY,2012,13.7294665994,17.4200005911,3378975.0,
53833,Uruguay,URY,2013,13.741442999,17.4385475444,3389436.0,
53834,Uruguay,URY,2014,13.7513938688,17.466979107700002,3400439.0,
53835,Uruguay,URY,2015,13.7597028817,17.494140202,3412013.0,South America
53836,Uruguay,URY,2016,13.7625650707,17.5248764068,3424139.0,
53837,Uruguay,URY,2017,13.7750416687,17.5574678166,3436645.0,
53838,Uruguay,URY,-10000,,,1705.0,
53839,Uruguay,URY,-9000,,,1894.0,
53840,Uruguay,URY,-8000,,,2105.0,
53841,Uruguay,URY,-7000,,,2339.0,
53842,Uruguay,URY,-6000,,,2598.0,
53843,Uruguay,URY,-5000,,,2887.0,
53844,Uruguay,URY,-4000,,,3208.0,
53845,Uruguay,URY,-3000,,,3565.0,
53846,Uruguay,URY,-2000,,,3961.0,
53847,Uruguay,URY,-1000,,,4401.0,
53848,Uruguay,URY,0,,,4890.0,
53849,Uruguay,URY,100,,,5435.0,
53850,Uruguay,URY,200,,,6040.0,
53851,Uruguay,URY,300,,,6714.0,
53852,Uruguay,URY,400,,,7463.0,
53853,Uruguay,URY,500,,,8295.0,
53854,Uruguay,URY,600,,,9221.0,
53855,Uruguay,URY,700,,,10252.0,
53856,Uruguay,URY,800,,,11398.0,
53857,Uruguay,URY,900,,,12672.0,
53858,Uruguay,URY,1000,,,14091.0,
53859,Uruguay,URY,1100,,,15670.0,
