,Entity,Code,Year,Prevalence - Schizophrenia - Sex: Both - Age: Age-standardized (Percent),Prevalence - Bipolar disorder - Sex: Both - Age: Age-standardized (Percent),Prevalence - Eating disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Anxiety disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Drug use disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Alcohol use disorders - Sex: Both - Age: Age-standardized (Percent)
4729,Portugal,PRT,2009,0.29481591617687,0.95715926132236,0.44219894629111,8.77022181720057,0.7714774336564401,5.30957812792169,3.43567433854485
4730,Portugal,PRT,2010,0.294909574737,0.95759014890432,0.44391244934656,8.78029198554159,0.77394117551093,5.29785639314966,3.42626057261015
4731,Portugal,PRT,2011,0.294848790343,0.95776920237972,0.44518036885508,8.765571825510051,0.78129200846822,5.22793532173296,3.40842144121309
4732,Portugal,PRT,2012,0.2947276725264,0.9579567188563,0.44641714340075,8.73459037483149,0.7942069830416201,5.08672299662141,3.3772890554402304
4733,Portugal,PRT,2013,0.2946075446671,0.9581782177651,0.44820172242474,8.69910388660524,0.81051449441835,4.91998451108526,3.34029522361227
4734,Portugal,PRT,2014,0.2945225879193,0.95837715108817,0.44978476370082,8.6704137670802,0.8259253540656301,4.7789323136877,3.3051167924891898
4735,Portugal,PRT,2015,0.29452663693775,0.95854115069162,0.45138537106369,8.66020978836156,0.83536684749308,4.71336543263609,3.27946023895986
4736,Portugal,PRT,2016,0.29513627809014,0.95895214596803,0.45544398287129,8.71371055523197,0.8519037696071201,4.75604576852885,3.24949895309345
4737,Portugal,PRT,2017,0.29578093361388,0.95933251939358,0.45938926088668,8.77892069106408,0.8680879901874701,4.80887125684901,3.21894551501078
4738,Portugal,PRT,2018,0.29551185738062,0.95832148990284,0.46140744643795,8.794517453753869,0.85275613041924,4.81414840769028,3.19145296816395
4739,Portugal,PRT,2019,0.29467567463759,0.95610195330713,0.46197431440388,8.791172580625881,0.81228290725198,4.81225324783955,3.1581469688175496
4740,Puerto Rico,PRI,1990,0.30013647779936,0.99377730421558,0.27921724869118,4.53783928346324,1.08509066587502,3.12384143596924,1.9783749456074
4741,Puerto Rico,PRI,1991,0.30070923380379,0.99394048448253,0.2813317311402999,4.56794574872322,1.14182419695112,3.11877737637157,1.94690607394046
4742,Puerto Rico,PRI,1992,0.30127446483111,0.99412226398742,0.28390274464088,4.59565004920806,1.19380939689934,3.11292372216843,1.91833650423397
4743,Puerto Rico,PRI,1993,0.30181196339518,0.99434798575756,0.28657005989277,4.61909928232772,1.2395199882779,3.10933296174273,1.89391837378378
4744,Puerto Rico,PRI,1994,0.3022869516075099,0.99459605899393,0.2886999632046599,4.63619054472419,1.27553868816033,3.10562993137227,1.87482107840915
4745,Puerto Rico,PRI,1995,0.30266967678948,0.99486603480463,0.29094226352864,4.64503120554172,1.29975274242851,3.1018661441514,1.8621175720248104
4746,Puerto Rico,PRI,1996,0.30305810206361,0.9951442083062,0.29366374234908,4.6486312487009,1.31733418144875,3.09668153061039,1.85358701295401
4747,Puerto Rico,PRI,1997,0.30355110371558,0.99548625148435,0.2964520130359099,4.65173382259901,1.3347768312153598,3.08945272638736,1.84561192430257
4748,Puerto Rico,PRI,1998,0.3040701522099,0.99581309678142,0.29906826789657,4.65426620486268,1.34874142894937,3.0794987957054603,1.83699226620902
4749,Puerto Rico,PRI,1999,0.30456419672349,0.9961362360855,0.30178758051475,4.65642563183787,1.35911064744657,3.0698790731756302,1.82686439275287
4750,Puerto Rico,PRI,2000,0.30497500004978,0.99642800244408,0.3045009646981599,4.6582819888213,1.36501606910093,3.06411686677317,1.81437206404652
4751,Puerto Rico,PRI,2001,0.30545601653553,0.99664135726408,0.30805102920503,4.65996313746876,1.36558696429088,3.0616379397831803,1.78972005287194
4752,Puerto Rico,PRI,2002,0.30612198878875,0.99680874801299,0.31150988837001,4.66165262510063,1.36314340205649,3.05920329774531,1.7504063012951698
4753,Puerto Rico,PRI,2003,0.3068287116553,0.99694457567802,0.31633100658596,4.66315495849662,1.3578587834200602,3.05294844032097,1.70611162292275
