,Entity,Code,Year,Prevalence - Mental and substance use disorders - Sex: Male - Age: Age-standardized (Percent),Prevalence - Mental and substance use disorders - Sex: Female - Age: Age-standardized (Percent),Population (historical estimates),Continent
30776,Marshall Islands,MHL,1882,,,25423.0,
30777,Marshall Islands,MHL,1883,,,26052.0,
30778,Marshall Islands,MHL,1884,,,26696.0,
30779,Marshall Islands,MHL,1885,,,27357.0,
30780,Marshall Islands,MHL,1886,,,28033.0,
30781,Marshall Islands,MHL,1887,,,28726.0,
30782,Marshall Islands,MHL,1888,,,29437.0,
30783,Marshall Islands,MHL,1889,,,30164.0,
30784,Marshall Islands,MHL,1890,,,30910.0,
30785,Marshall Islands,MHL,1891,,,31674.0,
30786,Marshall Islands,MHL,1892,,,32457.0,
30787,Marshall Islands,MHL,1893,,,33259.0,
30788,Marshall Islands,MHL,1894,,,34081.0,
30789,Marshall Islands,MHL,1895,,,34923.0,
30790,Marshall Islands,MHL,1896,,,35786.0,
30791,Marshall Islands,MHL,1897,,,36670.0,
30792,Marshall Islands,MHL,1898,,,37576.0,
30793,Marshall Islands,MHL,1899,,,38504.0,
30794,Marshall Islands,MHL,1900,,,39455.0,
30795,Marshall Islands,MHL,1901,,,40430.0,
30796,Marshall Islands,MHL,1902,,,41428.0,
30797,Marshall Islands,MHL,1903,,,42451.0,
30798,Marshall Islands,MHL,1904,,,43499.0,
30799,Marshall Islands,MHL,1905,,,44573.0,
30800,Marshall Islands,MHL,1906,,,45674.0,
30801,Marshall Islands,MHL,1907,,,46801.0,
30802,Marshall Islands,MHL,1908,,,47956.0,
30803,Marshall Islands,MHL,1909,,,49140.0,
30804,Marshall Islands,MHL,1910,,,50353.0,
30805,Marshall Islands,MHL,1911,,,51595.0,
30806,Marshall Islands,MHL,1912,,,52868.0,
30807,Marshall Islands,MHL,1913,,,54173.0,
30808,Marshall Islands,MHL,1914,,,55509.0,
30809,Marshall Islands,MHL,1915,,,56879.0,
30810,Marshall Islands,MHL,1916,,,58282.0,
30811,Marshall Islands,MHL,1917,,,59719.0,
30812,Marshall Islands,MHL,1918,,,61107.0,
30813,Marshall Islands,MHL,1919,,,62528.0,
30814,Marshall Islands,MHL,1920,,,63982.0,
30815,Marshall Islands,MHL,1921,,,65469.0,
30816,Marshall Islands,MHL,1922,,,66991.0,
30817,Marshall Islands,MHL,1923,,,68548.0,
30818,Marshall Islands,MHL,1924,,,70141.0,
30819,Marshall Islands,MHL,1925,,,71772.0,
30820,Marshall Islands,MHL,1926,,,73440.0,
30821,Marshall Islands,MHL,1927,,,75148.0,
30822,Marshall Islands,MHL,1928,,,76894.0,
30823,Marshall Islands,MHL,1929,,,76848.0,
30824,Marshall Islands,MHL,1930,,,75134.0,
30825,Marshall Islands,MHL,1931,,,71863.0,
30826,Marshall Islands,MHL,1932,,,67138.0,
30827,Marshall Islands,MHL,1933,,,61050.0,
30828,Marshall Islands,MHL,1934,,,55513.0,
30829,Marshall Islands,MHL,1935,,,50479.0,
30830,Marshall Islands,MHL,1936,,,45901.0,
30831,Marshall Islands,MHL,1937,,,41738.0,
30832,Marshall Islands,MHL,1938,,,37953.0,
30833,Marshall Islands,MHL,1939,,,34511.0,
30834,Marshall Islands,MHL,1940,,,31382.0,
30835,Marshall Islands,MHL,1941,,,28536.0,
30836,Marshall Islands,MHL,1942,,,25948.0,
30837,Marshall Islands,MHL,1943,,,23595.0,
30838,Marshall Islands,MHL,1944,,,21455.0,
30839,Marshall Islands,MHL,1945,,,19509.0,
30840,Marshall Islands,MHL,1946,,,17740.0,
30841,Marshall Islands,MHL,1947,,,16131.0,
30842,Marshall Islands,MHL,1948,,,14668.0,
30843,Marshall Islands,MHL,1949,,,13636.0,
30844,Marshall Islands,MHL,1950,,,13005.0,
30845,Marshall Islands,MHL,1951,,,13226.0,
30846,Marshall Islands,MHL,1952,,,13441.0,
30847,Marshall Islands,MHL,1953,,,13628.0,
30848,Marshall Islands,MHL,1954,,,13792.0,
30849,Marshall Islands,MHL,1955,,,13897.0,
30850,Marshall Islands,MHL,1956,,,13996.0,
30851,Marshall Islands,MHL,1957,,,14085.0,
30852,Marshall Islands,MHL,1958,,,14208.0,
30853,Marshall Islands,MHL,1959,,,14394.0,
30854,Marshall Islands,MHL,1960,,,14674.0,
30855,Marshall Islands,MHL,1961,,,15056.0,
30856,Marshall Islands,MHL,1962,,,15547.0,
30857,Marshall Islands,MHL,1963,,,16111.0,
30858,Marshall Islands,MHL,1964,,,16710.0,
30859,Marshall Islands,MHL,1965,,,17282.0,
30860,Marshall Islands,MHL,1966,,,17834.0,
30861,Marshall Islands,MHL,1967,,,18383.0,
30862,Marshall Islands,MHL,1968,,,18966.0,
30863,Marshall Islands,MHL,1969,,,19617.0,
30864,Marshall Islands,MHL,1970,,,20394.0,
30865,Marshall Islands,MHL,1971,,,21305.0,
30866,Marshall Islands,MHL,1972,,,22335.0,
30867,Marshall Islands,MHL,1973,,,23440.0,
30868,Marshall Islands,MHL,1974,,,24530.0,
30869,Marshall Islands,MHL,1975,,,25579.0,
30870,Marshall Islands,MHL,1976,,,26548.0,
30871,Marshall Islands,MHL,1977,,,27479.0,
30872,Marshall Islands,MHL,1978,,,28400.0,
30873,Marshall Islands,MHL,1979,,,29417.0,
30874,Marshall Islands,MHL,1980,,,30574.0,
30875,Marshall Islands,MHL,1981,,,31883.0,
30876,Marshall Islands,MHL,1982,,,33330.0,
30877,Marshall Islands,MHL,1983,,,34881.0,
30878,Marshall Islands,MHL,1984,,,36564.0,
30879,Marshall Islands,MHL,1985,,,38331.0,
30880,Marshall Islands,MHL,1986,,,40212.0,
30881,Marshall Islands,MHL,1987,,,42168.0,
30882,Marshall Islands,MHL,1988,,,44092.0,
30883,Marshall Islands,MHL,1989,,,45827.0,
30884,Marshall Islands,MHL,2018,,,58412.0,
30885,Marshall Islands,MHL,2019,,,58791.0,
30886,Marshall Islands,MHL,2020,,,59194.0,
30887,Marshall Islands,MHL,2021,,,59618.0,
30888,Martinique,MTQ,-1000,,,1.0,
30889,Martinique,MTQ,0,,,2.0,
30890,Martinique,MTQ,100,,,5.0,
30891,Martinique,MTQ,200,,,10.0,
30892,Martinique,MTQ,300,,,21.0,
30893,Martinique,MTQ,400,,,43.0,
30894,Martinique,MTQ,500,,,87.0,
30895,Martinique,MTQ,600,,,175.0,
30896,Martinique,MTQ,700,,,350.0,
30897,Martinique,MTQ,800,,,701.0,
30898,Martinique,MTQ,900,,,1403.0,
30899,Martinique,MTQ,1000,,,2807.0,
30900,Martinique,MTQ,1100,,,5615.0,
30901,Martinique,MTQ,1200,,,11230.0,
30902,Martinique,MTQ,1300,,,22460.0,
30903,Martinique,MTQ,1400,,,44920.0,
30904,Martinique,MTQ,1500,,,89840.0,
30905,Martinique,MTQ,1600,,,44920.0,
30906,Martinique,MTQ,1700,,,22460.0,
30907,Martinique,MTQ,1710,,,26203.0,
30908,Martinique,MTQ,1720,,,30570.0,
30909,Martinique,MTQ,1730,,,35665.0,
30910,Martinique,MTQ,1740,,,41610.0,
30911,Martinique,MTQ,1750,,,48545.0,
30912,Martinique,MTQ,1760,,,56636.0,
30913,Martinique,MTQ,1770,,,66075.0,
30914,Martinique,MTQ,1780,,,77087.0,
30915,Martinique,MTQ,1790,,,89935.0,
30916,Martinique,MTQ,1800,,,104925.0,
30917,Martinique,MTQ,1810,,,122412.0,
30918,Martinique,MTQ,1820,,,126633.0,
30919,Martinique,MTQ,1830,,,131000.0,
30920,Martinique,MTQ,1840,,,135517.0,
30921,Martinique,MTQ,1850,,,140190.0,
30922,Martinique,MTQ,1860,,,145025.0,
30923,Martinique,MTQ,1870,,,155384.0,
30924,Martinique,MTQ,1880,,,166482.0,
30925,Martinique,MTQ,1890,,,178374.0,
30926,Martinique,MTQ,1900,,,191115.0,
30927,Martinique,MTQ,1910,,,204766.0,
30928,Martinique,MTQ,1920,,,208945.0,
30929,Martinique,MTQ,1930,,,213209.0,
30930,Martinique,MTQ,1940,,,217561.0,
30931,Martinique,MTQ,1950,,,222003.0,
30932,Martinique,MTQ,1951,,,224412.0,
30933,Martinique,MTQ,1952,,,228268.0,
30934,Martinique,MTQ,1953,,,233260.0,
30935,Martinique,MTQ,1954,,,239150.0,
30936,Martinique,MTQ,1955,,,245682.0,
30937,Martinique,MTQ,1956,,,252652.0,
30938,Martinique,MTQ,1957,,,259879.0,
30939,Martinique,MTQ,1958,,,267209.0,
30940,Martinique,MTQ,1959,,,274493.0,
30941,Martinique,MTQ,1960,,,281626.0,
30942,Martinique,MTQ,1961,,,288478.0,
30943,Martinique,MTQ,1962,,,294957.0,
30944,Martinique,MTQ,1963,,,300951.0,
30945,Martinique,MTQ,1964,,,306361.0,
30946,Martinique,MTQ,1965,,,311122.0,
30947,Martinique,MTQ,1966,,,315172.0,
30948,Martinique,MTQ,1967,,,318501.0,
30949,Martinique,MTQ,1968,,,321174.0,
30950,Martinique,MTQ,1969,,,323317.0,
30951,Martinique,MTQ,1970,,,325014.0,
30952,Martinique,MTQ,1971,,,326328.0,
30953,Martinique,MTQ,1972,,,327301.0,
30954,Martinique,MTQ,1973,,,327883.0,
30955,Martinique,MTQ,1974,,,328073.0,
30956,Martinique,MTQ,1975,,,327837.0,
30957,Martinique,MTQ,1976,,,327176.0,
30958,Martinique,MTQ,1977,,,326200.0,
30959,Martinique,MTQ,1978,,,325296.0,
30960,Martinique,MTQ,1979,,,324929.0,
30961,Martinique,MTQ,1980,,,325448.0,
30962,Martinique,MTQ,1981,,,326987.0,
30963,Martinique,MTQ,1982,,,329451.0,
30964,Martinique,MTQ,1983,,,332601.0,
30965,Martinique,MTQ,1984,,,336166.0,
30966,Martinique,MTQ,1985,,,339881.0,
30967,Martinique,MTQ,1986,,,343744.0,
30968,Martinique,MTQ,1987,,,347754.0,
30969,Martinique,MTQ,1988,,,351708.0,
30970,Martinique,MTQ,1989,,,355340.0,
30971,Martinique,MTQ,1990,,,358457.0,
30972,Martinique,MTQ,1991,,,360892.0,
30973,Martinique,MTQ,1992,,,362756.0,
30974,Martinique,MTQ,1993,,,364374.0,
30975,Martinique,MTQ,1994,,,366254.0,
30976,Martinique,MTQ,1995,,,368728.0,
30977,Martinique,MTQ,1996,,,371913.0,
30978,Martinique,MTQ,1997,,,375640.0,
30979,Martinique,MTQ,1998,,,379639.0,
30980,Martinique,MTQ,1999,,,383527.0,
30981,Martinique,MTQ,2000,,,387016.0,
30982,Martinique,MTQ,2001,,,389984.0,
30983,Martinique,MTQ,2002,,,392500.0,
30984,Martinique,MTQ,2003,,,394534.0,
30985,Martinique,MTQ,2004,,,396106.0,
30986,Martinique,MTQ,2005,,,397191.0,
30987,Martinique,MTQ,2006,,,397850.0,
30988,Martinique,MTQ,2007,,,398048.0,
30989,Martinique,MTQ,2008,,,397664.0,
30990,Martinique,MTQ,2009,,,396561.0,
30991,Martinique,MTQ,2010,,,394666.0,
30992,Martinique,MTQ,2011,,,391886.0,
30993,Martinique,MTQ,2012,,,388366.0,
30994,Martinique,MTQ,2013,,,384581.0,
30995,Martinique,MTQ,2014,,,381142.0,
30996,Martinique,MTQ,2015,,,378483.0,North America
30997,Martinique,MTQ,2016,,,376789.0,
30998,Martinique,MTQ,2017,,,375946.0,
30999,Martinique,MTQ,2018,,,375672.0,
31000,Martinique,MTQ,2019,,,375557.0,
31001,Martinique,MTQ,2020,,,375265.0,
31002,Martinique,MTQ,2021,,,374743.0,
31003,Mauritania,MRT,1990,11.7983379699,11.1810101913,2034347.0,
31004,Mauritania,MRT,1991,11.7707679162,11.1670766513,2087914.0,
31005,Mauritania,MRT,1992,11.7443165693,11.1522260933,2142645.0,
31006,Mauritania,MRT,1993,11.7242613621,11.1401546263,2198538.0,
31007,Mauritania,MRT,1994,11.7127268748,11.128283564,2255520.0,
31008,Mauritania,MRT,1995,11.7006831641,11.119103126,2313630.0,
31009,Mauritania,MRT,1996,11.690707614,11.1069689081,2372900.0,
31010,Mauritania,MRT,1997,11.6743768708,11.0842905645,2433567.0,
31011,Mauritania,MRT,1998,11.6653851908,11.0630621116,2496217.0,
31012,Mauritania,MRT,1999,11.6540051772,11.0350514986,2561584.0,
31013,Mauritania,MRT,2000,11.6411410234,11.0136722145,2630217.0,
31014,Mauritania,MRT,2001,11.6293393681,11.0001154015,2702405.0,
31015,Mauritania,MRT,2002,11.6201141107,10.9830855998,2778097.0,
31016,Mauritania,MRT,2003,11.6120046207,10.9616671001,2857150.0,
31017,Mauritania,MRT,2004,11.6002088899,10.9489752097,2939246.0,
31018,Mauritania,MRT,2005,11.5922523706,10.9396905396,3024198.0,
31019,Mauritania,MRT,2006,11.5819090096,10.9320334514,3111908.0,
31020,Mauritania,MRT,2007,11.5705910154,10.9167346331,3202512.0,
31021,Mauritania,MRT,2008,11.5601466871,10.9132709716,3296237.0,
31022,Mauritania,MRT,2009,11.556991235,10.9091102189,3393408.0,
31023,Mauritania,MRT,2010,11.5539384608,10.9073100575,3494200.0,
31024,Mauritania,MRT,2011,11.5524151631,10.9142007041,3598646.0,
31025,Mauritania,MRT,2012,11.5588879752,10.9191391288,3706555.0,
31026,Mauritania,MRT,2013,11.5625988326,10.9361465005,3817497.0,
31027,Mauritania,MRT,2014,11.5716457595,10.9528821265,3930894.0,
31028,Mauritania,MRT,2015,11.5869922128,10.9711256483,4046304.0,Africa
31029,Mauritania,MRT,2016,11.603229309,10.9970243065,4163532.0,
31030,Mauritania,MRT,2017,11.6212439547,11.0240746537,4282582.0,
31031,Mauritania,MRT,-10000,,,2995.0,
31032,Mauritania,MRT,-9000,,,3993.0,
31033,Mauritania,MRT,-8000,,,5325.0,
31034,Mauritania,MRT,-7000,,,7100.0,
31035,Mauritania,MRT,-6000,,,9466.0,
31036,Mauritania,MRT,-5000,,,12622.0,
31037,Mauritania,MRT,-4000,,,16829.0,
31038,Mauritania,MRT,-3000,,,22439.0,
31039,Mauritania,MRT,-2000,,,29919.0,
31040,Mauritania,MRT,-1000,,,39892.0,
31041,Mauritania,MRT,0,,,53190.0,
31042,Mauritania,MRT,100,,,60789.0,
31043,Mauritania,MRT,200,,,69473.0,
31044,Mauritania,MRT,300,,,79398.0,
31045,Mauritania,MRT,400,,,90741.0,
31046,Mauritania,MRT,500,,,103703.0,
31047,Mauritania,MRT,600,,,118518.0,
31048,Mauritania,MRT,700,,,135450.0,
31049,Mauritania,MRT,800,,,154800.0,
31050,Mauritania,MRT,900,,,163399.0,
31051,Mauritania,MRT,1000,,,171999.0,
31052,Mauritania,MRT,1100,,,184900.0,
31053,Mauritania,MRT,1200,,,197800.0,
31054,Mauritania,MRT,1300,,,219999.0,
31055,Mauritania,MRT,1400,,,240000.0,
31056,Mauritania,MRT,1500,,,257999.0,
31057,Mauritania,MRT,1600,,,301000.0,
31058,Mauritania,MRT,1700,,,343999.0,
31059,Mauritania,MRT,1710,,,347750.0,
31060,Mauritania,MRT,1720,,,350083.0,
31061,Mauritania,MRT,1730,,,352537.0,
31062,Mauritania,MRT,1740,,,355119.0,
31063,Mauritania,MRT,1750,,,357845.0,
31064,Mauritania,MRT,1760,,,360731.0,
31065,Mauritania,MRT,1770,,,363795.0,
31066,Mauritania,MRT,1780,,,367058.0,
31067,Mauritania,MRT,1790,,,370545.0,
31068,Mauritania,MRT,1800,,,382696.0,
31069,Mauritania,MRT,1801,,,382696.0,
31070,Mauritania,MRT,1802,,,382696.0,
31071,Mauritania,MRT,1803,,,382696.0,
31072,Mauritania,MRT,1804,,,382696.0,
31073,Mauritania,MRT,1805,,,382696.0,
31074,Mauritania,MRT,1806,,,382696.0,
31075,Mauritania,MRT,1807,,,382696.0,
31076,Mauritania,MRT,1808,,,382696.0,
31077,Mauritania,MRT,1809,,,382696.0,
31078,Mauritania,MRT,1810,,,382696.0,
31079,Mauritania,MRT,1811,,,382696.0,
31080,Mauritania,MRT,1812,,,382696.0,
31081,Mauritania,MRT,1813,,,382696.0,
31082,Mauritania,MRT,1814,,,382696.0,
31083,Mauritania,MRT,1815,,,382696.0,
31084,Mauritania,MRT,1816,,,382696.0,
31085,Mauritania,MRT,1817,,,382696.0,
31086,Mauritania,MRT,1818,,,382696.0,
31087,Mauritania,MRT,1819,,,381978.0,
31088,Mauritania,MRT,1820,,,380549.0,
31089,Mauritania,MRT,1821,,,378416.0,
31090,Mauritania,MRT,1822,,,375585.0,
31091,Mauritania,MRT,1823,,,372062.0,
31092,Mauritania,MRT,1824,,,368573.0,
31093,Mauritania,MRT,1825,,,365116.0,
31094,Mauritania,MRT,1826,,,361692.0,
31095,Mauritania,MRT,1827,,,358300.0,
31096,Mauritania,MRT,1828,,,354940.0,
31097,Mauritania,MRT,1829,,,351611.0,
31098,Mauritania,MRT,1830,,,348314.0,
31099,Mauritania,MRT,1831,,,345047.0,
31100,Mauritania,MRT,1832,,,341811.0,
31101,Mauritania,MRT,1833,,,338605.0,
31102,Mauritania,MRT,1834,,,335430.0,
31103,Mauritania,MRT,1835,,,332284.0,
31104,Mauritania,MRT,1836,,,329168.0,
31105,Mauritania,MRT,1837,,,326081.0,
31106,Mauritania,MRT,1838,,,323022.0,
31107,Mauritania,MRT,1839,,,319993.0,
31108,Mauritania,MRT,1840,,,316992.0,
31109,Mauritania,MRT,1841,,,314019.0,
31110,Mauritania,MRT,1842,,,311074.0,
31111,Mauritania,MRT,1843,,,308157.0,
31112,Mauritania,MRT,1844,,,305267.0,
31113,Mauritania,MRT,1845,,,302404.0,
31114,Mauritania,MRT,1846,,,299568.0,
31115,Mauritania,MRT,1847,,,296758.0,
31116,Mauritania,MRT,1848,,,293975.0,
31117,Mauritania,MRT,1849,,,291990.0,
31118,Mauritania,MRT,1850,,,290798.0,
31119,Mauritania,MRT,1851,,,290121.0,
31120,Mauritania,MRT,1852,,,290229.0,
31121,Mauritania,MRT,1853,,,291114.0,
31122,Mauritania,MRT,1854,,,292001.0,
31123,Mauritania,MRT,1855,,,292891.0,
31124,Mauritania,MRT,1856,,,293783.0,
31125,Mauritania,MRT,1857,,,294678.0,
31126,Mauritania,MRT,1858,,,295575.0,
31127,Mauritania,MRT,1859,,,296475.0,
31128,Mauritania,MRT,1860,,,297377.0,
31129,Mauritania,MRT,1861,,,298282.0,
31130,Mauritania,MRT,1862,,,299189.0,
31131,Mauritania,MRT,1863,,,300099.0,
31132,Mauritania,MRT,1864,,,301011.0,
31133,Mauritania,MRT,1865,,,301925.0,
31134,Mauritania,MRT,1866,,,302843.0,
31135,Mauritania,MRT,1867,,,303762.0,
31136,Mauritania,MRT,1868,,,304684.0,
31137,Mauritania,MRT,1869,,,305670.0,
31138,Mauritania,MRT,1870,,,306721.0,
31139,Mauritania,MRT,1871,,,307835.0,
31140,Mauritania,MRT,1872,,,309015.0,
31141,Mauritania,MRT,1873,,,310261.0,
31142,Mauritania,MRT,1874,,,311511.0,
31143,Mauritania,MRT,1875,,,312766.0,
31144,Mauritania,MRT,1876,,,314025.0,
31145,Mauritania,MRT,1877,,,315290.0,
31146,Mauritania,MRT,1878,,,316559.0,
31147,Mauritania,MRT,1879,,,317897.0,
31148,Mauritania,MRT,1880,,,319304.0,
31149,Mauritania,MRT,1881,,,320781.0,
31150,Mauritania,MRT,1882,,,322328.0,
31151,Mauritania,MRT,1883,,,323946.0,
31152,Mauritania,MRT,1884,,,325571.0,
31153,Mauritania,MRT,1885,,,327205.0,
31154,Mauritania,MRT,1886,,,328847.0,
31155,Mauritania,MRT,1887,,,330496.0,
31156,Mauritania,MRT,1888,,,332153.0,
31157,Mauritania,MRT,1889,,,333886.0,
31158,Mauritania,MRT,1890,,,335694.0,
31159,Mauritania,MRT,1891,,,337579.0,
31160,Mauritania,MRT,1892,,,339542.0,
31161,Mauritania,MRT,1893,,,341582.0,
31162,Mauritania,MRT,1894,,,343634.0,
31163,Mauritania,MRT,1895,,,345698.0,
31164,Mauritania,MRT,1896,,,347775.0,
31165,Mauritania,MRT,1897,,,349863.0,
31166,Mauritania,MRT,1898,,,351964.0,
31167,Mauritania,MRT,1899,,,354219.0,
31168,Mauritania,MRT,1900,,,356632.0,
31169,Mauritania,MRT,1901,,,359203.0,
31170,Mauritania,MRT,1902,,,361934.0,
31171,Mauritania,MRT,1903,,,364829.0,
31172,Mauritania,MRT,1904,,,367746.0,
31173,Mauritania,MRT,1905,,,370686.0,
31174,Mauritania,MRT,1906,,,373650.0,
31175,Mauritania,MRT,1907,,,376636.0,
31176,Mauritania,MRT,1908,,,379646.0,
31177,Mauritania,MRT,1909,,,382448.0,
31178,Mauritania,MRT,1910,,,385040.0,
31179,Mauritania,MRT,1911,,,387418.0,
31180,Mauritania,MRT,1912,,,389581.0,
31181,Mauritania,MRT,1913,,,391525.0,
31182,Mauritania,MRT,1914,,,393478.0,
31183,Mauritania,MRT,1915,,,395441.0,
31184,Mauritania,MRT,1916,,,397413.0,
31185,Mauritania,MRT,1917,,,399395.0,
31186,Mauritania,MRT,1918,,,401791.0,
31187,Mauritania,MRT,1919,,,404934.0,
31188,Mauritania,MRT,1920,,,408838.0,
31189,Mauritania,MRT,1921,,,413520.0,
31190,Mauritania,MRT,1922,,,418995.0,
31191,Mauritania,MRT,1923,,,425280.0,
31192,Mauritania,MRT,1924,,,431659.0,
31193,Mauritania,MRT,1925,,,438134.0,
31194,Mauritania,MRT,1926,,,444706.0,
31195,Mauritania,MRT,1927,,,451377.0,
31196,Mauritania,MRT,1928,,,458148.0,
31197,Mauritania,MRT,1929,,,464925.0,
31198,Mauritania,MRT,1930,,,471709.0,
31199,Mauritania,MRT,1931,,,478498.0,
31200,Mauritania,MRT,1932,,,485290.0,
31201,Mauritania,MRT,1933,,,492084.0,
31202,Mauritania,MRT,1934,,,498973.0,
31203,Mauritania,MRT,1935,,,505958.0,
31204,Mauritania,MRT,1936,,,513042.0,
31205,Mauritania,MRT,1937,,,520224.0,
31206,Mauritania,MRT,1938,,,527508.0,
31207,Mauritania,MRT,1939,,,535327.0,
31208,Mauritania,MRT,1940,,,543697.0,
31209,Mauritania,MRT,1941,,,552633.0,
31210,Mauritania,MRT,1942,,,562153.0,
31211,Mauritania,MRT,1943,,,572272.0,
31212,Mauritania,MRT,1944,,,582573.0,
31213,Mauritania,MRT,1945,,,593059.0,
31214,Mauritania,MRT,1946,,,603734.0,
31215,Mauritania,MRT,1947,,,614601.0,
31216,Mauritania,MRT,1948,,,625664.0,
31217,Mauritania,MRT,1949,,,637926.0,
31218,Mauritania,MRT,1950,,,651434.0,
31219,Mauritania,MRT,1951,,,666806.0,
31220,Mauritania,MRT,1952,,,683139.0,
31221,Mauritania,MRT,1953,,,700494.0,
31222,Mauritania,MRT,1954,,,718871.0,
31223,Mauritania,MRT,1955,,,738295.0,
31224,Mauritania,MRT,1956,,,758751.0,
31225,Mauritania,MRT,1957,,,780219.0,
31226,Mauritania,MRT,1958,,,802673.0,
31227,Mauritania,MRT,1959,,,826069.0,
31228,Mauritania,MRT,1960,,,850377.0,
31229,Mauritania,MRT,1961,,,875586.0,
31230,Mauritania,MRT,1962,,,901690.0,
31231,Mauritania,MRT,1963,,,928742.0,
31232,Mauritania,MRT,1964,,,956794.0,
31233,Mauritania,MRT,1965,,,985907.0,
31234,Mauritania,MRT,1966,,,1016093.0,
31235,Mauritania,MRT,1967,,,1047345.0,
31236,Mauritania,MRT,1968,,,1079580.0,
31237,Mauritania,MRT,1969,,,1112749.0,
31238,Mauritania,MRT,1970,,,1146776.0,
31239,Mauritania,MRT,1971,,,1181659.0,
31240,Mauritania,MRT,1972,,,1217443.0,
31241,Mauritania,MRT,1973,,,1254156.0,
31242,Mauritania,MRT,1974,,,1291857.0,
31243,Mauritania,MRT,1975,,,1330594.0,
31244,Mauritania,MRT,1976,,,1370364.0,
31245,Mauritania,MRT,1977,,,1411139.0,
31246,Mauritania,MRT,1978,,,1453028.0,
31247,Mauritania,MRT,1979,,,1496174.0,
31248,Mauritania,MRT,1980,,,1540644.0,
31249,Mauritania,MRT,1981,,,1586496.0,
31250,Mauritania,MRT,1982,,,1633655.0,
31251,Mauritania,MRT,1983,,,1681859.0,
31252,Mauritania,MRT,1984,,,1730737.0,
31253,Mauritania,MRT,1985,,,1780033.0,
31254,Mauritania,MRT,1986,,,1829678.0,
31255,Mauritania,MRT,1987,,,1879756.0,
31256,Mauritania,MRT,1988,,,1930427.0,
31257,Mauritania,MRT,1989,,,1981902.0,
31258,Mauritania,MRT,2018,,,4403312.0,
31259,Mauritania,MRT,2019,,,4525698.0,
31260,Mauritania,MRT,2020,,,4649660.0,
31261,Mauritania,MRT,2021,,,4775110.0,
31262,Mauritius,MUS,1990,11.2767788394,12.5424028065,1055869.0,
31263,Mauritius,MUS,1991,11.2373539688,12.4863947201,1068433.0,
31264,Mauritius,MUS,1992,11.1986483894,12.4390304154,1082948.0,
31265,Mauritius,MUS,1993,11.1666649574,12.3958003074,1098604.0,
31266,Mauritius,MUS,1994,11.1348482158,12.3564694276,1114146.0,
31267,Mauritius,MUS,1995,11.109539331,12.3253200878,1128676.0,
31268,Mauritius,MUS,1996,11.0860358362,12.3026079292,1141952.0,
31269,Mauritius,MUS,1997,11.0708933064,12.296378776,1154141.0,
31270,Mauritius,MUS,1998,11.0561439642,12.2921881535,1165292.0,
31271,Mauritius,MUS,1999,11.0447851941,12.2961615884,1175571.0,
31272,Mauritius,MUS,2000,11.0305967804,12.2812972958,1185147.0,
31273,Mauritius,MUS,2001,11.0256898281,12.2621665698,1193911.0,
31274,Mauritius,MUS,2002,11.0159569899,12.2443438395,1201805.0,
31275,Mauritius,MUS,2003,11.0090307809,12.2271484729,1208992.0,
31276,Mauritius,MUS,2004,11.0010820312,12.2074376546,1215668.0,
31277,Mauritius,MUS,2005,10.9910936891,12.1794109413,1222010.0,
31278,Mauritius,MUS,2006,10.9731350884,12.1445196033,1228089.0,
31279,Mauritius,MUS,2007,10.9552840575,12.0986928976,1233890.0,
31280,Mauritius,MUS,2008,10.9394490057,12.0582287977,1239262.0,
31281,Mauritius,MUS,2009,10.9251085848,12.0167001198,1243996.0,
31282,Mauritius,MUS,2010,10.9121656316,11.9827211327,1247953.0,
31283,Mauritius,MUS,2011,10.8953588207,11.9502424538,1251074.0,
31284,Mauritius,MUS,2012,10.8788220923,11.9185725028,1253489.0,
31285,Mauritius,MUS,2013,10.8703892466,11.888058039,1255458.0,
31286,Mauritius,MUS,2014,10.8543366807,11.8579855399,1257351.0,
31287,Mauritius,MUS,2015,10.8459536579,11.8310115208,1259457.0,Africa
31288,Mauritius,MUS,2016,10.8346046202,11.8036027818,1261870.0,
31289,Mauritius,MUS,2017,10.8283453945,11.7758926298,1264497.0,
31290,Mauritius,MUS,1700,,,401.0,
31291,Mauritius,MUS,1710,,,602.0,
31292,Mauritius,MUS,1720,,,903.0,
31293,Mauritius,MUS,1730,,,1355.0,
31294,Mauritius,MUS,1740,,,2032.0,
31295,Mauritius,MUS,1750,,,3048.0,
31296,Mauritius,MUS,1760,,,4573.0,
31297,Mauritius,MUS,1770,,,6859.0,
31298,Mauritius,MUS,1780,,,10289.0,
31299,Mauritius,MUS,1790,,,15434.0,
31300,Mauritius,MUS,1800,,,59000.0,
31301,Mauritius,MUS,1801,,,60670.0,
31302,Mauritius,MUS,1802,,,62388.0,
31303,Mauritius,MUS,1803,,,64154.0,
31304,Mauritius,MUS,1804,,,65970.0,
31305,Mauritius,MUS,1805,,,67838.0,
31306,Mauritius,MUS,1806,,,69759.0,
31307,Mauritius,MUS,1807,,,71733.0,
31308,Mauritius,MUS,1808,,,73764.0,
31309,Mauritius,MUS,1809,,,75853.0,
31310,Mauritius,MUS,1810,,,77294.0,
31311,Mauritius,MUS,1811,,,78716.0,
31312,Mauritius,MUS,1812,,,79916.0,
31313,Mauritius,MUS,1813,,,80886.0,
31314,Mauritius,MUS,1814,,,81868.0,
