,Entity,Code,Year,Prevalence - Depressive disorders - Sex: Male - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Female - Age: Age-standardized (Percent),Population (historical estimates),Continent
32099,Monaco,MCO,2017,3.53629730910568,5.31218116685045,38392.0,
32100,Monaco,MCO,2018,3.5353222267144697,5.31216395068307,38682.0,
32101,Monaco,MCO,2019,3.53277924033574,5.3235229022077,38967.0,
32102,Monaco,MCO,1800,,,7789.0,
32103,Monaco,MCO,1801,,,7789.0,
32104,Monaco,MCO,1802,,,7789.0,
32105,Monaco,MCO,1803,,,7789.0,
32106,Monaco,MCO,1804,,,7789.0,
32107,Monaco,MCO,1805,,,7789.0,
32108,Monaco,MCO,1806,,,7789.0,
32109,Monaco,MCO,1807,,,7789.0,
32110,Monaco,MCO,1808,,,7789.0,
32111,Monaco,MCO,1809,,,7789.0,
32112,Monaco,MCO,1810,,,7789.0,
32113,Monaco,MCO,1811,,,7789.0,
32114,Monaco,MCO,1812,,,7789.0,
32115,Monaco,MCO,1813,,,7789.0,
32116,Monaco,MCO,1814,,,7789.0,
32117,Monaco,MCO,1815,,,7789.0,
32118,Monaco,MCO,1816,,,7789.0,
32119,Monaco,MCO,1817,,,7789.0,
32120,Monaco,MCO,1818,,,7789.0,
32121,Monaco,MCO,1819,,,7808.0,
32122,Monaco,MCO,1820,,,7846.0,
32123,Monaco,MCO,1821,,,7903.0,
32124,Monaco,MCO,1822,,,7980.0,
32125,Monaco,MCO,1823,,,8076.0,
32126,Monaco,MCO,1824,,,8174.0,
32127,Monaco,MCO,1825,,,8273.0,
32128,Monaco,MCO,1826,,,8373.0,
32129,Monaco,MCO,1827,,,8475.0,
32130,Monaco,MCO,1828,,,8577.0,
32131,Monaco,MCO,1829,,,8681.0,
32132,Monaco,MCO,1830,,,8786.0,
32133,Monaco,MCO,1831,,,8892.0,
32134,Monaco,MCO,1832,,,9000.0,
32135,Monaco,MCO,1833,,,9109.0,
32136,Monaco,MCO,1834,,,9219.0,
32137,Monaco,MCO,1835,,,9331.0,
32138,Monaco,MCO,1836,,,9444.0,
32139,Monaco,MCO,1837,,,9558.0,
32140,Monaco,MCO,1838,,,9674.0,
32141,Monaco,MCO,1839,,,9791.0,
32142,Monaco,MCO,1840,,,9909.0,
32143,Monaco,MCO,1841,,,10029.0,
32144,Monaco,MCO,1842,,,10151.0,
32145,Monaco,MCO,1843,,,10274.0,
32146,Monaco,MCO,1844,,,10398.0,
32147,Monaco,MCO,1845,,,10524.0,
32148,Monaco,MCO,1846,,,10651.0,
32149,Monaco,MCO,1847,,,10780.0,
32150,Monaco,MCO,1848,,,10910.0,
32151,Monaco,MCO,1849,,,11043.0,
32152,Monaco,MCO,1850,,,11176.0,
32153,Monaco,MCO,1851,,,11324.0,
32154,Monaco,MCO,1852,,,11474.0,
32155,Monaco,MCO,1853,,,11626.0,
32156,Monaco,MCO,1854,,,11780.0,
32157,Monaco,MCO,1855,,,11936.0,
32158,Monaco,MCO,1856,,,12095.0,
32159,Monaco,MCO,1857,,,12255.0,
32160,Monaco,MCO,1858,,,12417.0,
32161,Monaco,MCO,1859,,,12581.0,
32162,Monaco,MCO,1860,,,12748.0,
32163,Monaco,MCO,1861,,,12917.0,
32164,Monaco,MCO,1862,,,13088.0,
32165,Monaco,MCO,1863,,,13261.0,
32166,Monaco,MCO,1864,,,13437.0,
32167,Monaco,MCO,1865,,,13614.0,
32168,Monaco,MCO,1866,,,13795.0,
32169,Monaco,MCO,1867,,,13977.0,
32170,Monaco,MCO,1868,,,14162.0,
32171,Monaco,MCO,1869,,,14349.0,
32172,Monaco,MCO,1870,,,14539.0,
32173,Monaco,MCO,1871,,,14731.0,
32174,Monaco,MCO,1872,,,14926.0,
32175,Monaco,MCO,1873,,,15124.0,
32176,Monaco,MCO,1874,,,15324.0,
32177,Monaco,MCO,1875,,,15526.0,
32178,Monaco,MCO,1876,,,15732.0,
32179,Monaco,MCO,1877,,,15940.0,
32180,Monaco,MCO,1878,,,16150.0,
32181,Monaco,MCO,1879,,,16364.0,
32182,Monaco,MCO,1880,,,16580.0,
32183,Monaco,MCO,1881,,,16799.0,
32184,Monaco,MCO,1882,,,17021.0,
32185,Monaco,MCO,1883,,,17246.0,
32186,Monaco,MCO,1884,,,17474.0,
32187,Monaco,MCO,1885,,,17704.0,
32188,Monaco,MCO,1886,,,17938.0,
32189,Monaco,MCO,1887,,,18175.0,
32190,Monaco,MCO,1888,,,18415.0,
32191,Monaco,MCO,1889,,,18658.0,
32192,Monaco,MCO,1890,,,18905.0,
32193,Monaco,MCO,1891,,,19154.0,
32194,Monaco,MCO,1892,,,19407.0,
32195,Monaco,MCO,1893,,,19663.0,
32196,Monaco,MCO,1894,,,19923.0,
32197,Monaco,MCO,1895,,,20186.0,
32198,Monaco,MCO,1896,,,20452.0,
32199,Monaco,MCO,1897,,,20722.0,
32200,Monaco,MCO,1898,,,20996.0,
32201,Monaco,MCO,1899,,,21273.0,
32202,Monaco,MCO,1900,,,21553.0,
32203,Monaco,MCO,1901,,,21837.0,
32204,Monaco,MCO,1902,,,22125.0,
32205,Monaco,MCO,1903,,,22417.0,
32206,Monaco,MCO,1904,,,22713.0,
32207,Monaco,MCO,1905,,,23012.0,
32208,Monaco,MCO,1906,,,23316.0,
32209,Monaco,MCO,1907,,,23623.0,
32210,Monaco,MCO,1908,,,23935.0,
32211,Monaco,MCO,1909,,,24169.0,
32212,Monaco,MCO,1910,,,24325.0,
32213,Monaco,MCO,1911,,,24403.0,
32214,Monaco,MCO,1912,,,24401.0,
32215,Monaco,MCO,1913,,,24318.0,
32216,Monaco,MCO,1914,,,24236.0,
32217,Monaco,MCO,1915,,,24154.0,
32218,Monaco,MCO,1916,,,24073.0,
32219,Monaco,MCO,1917,,,23991.0,
32220,Monaco,MCO,1918,,,23885.0,
32221,Monaco,MCO,1919,,,23861.0,
32222,Monaco,MCO,1920,,,23920.0,
32223,Monaco,MCO,1921,,,24063.0,
32224,Monaco,MCO,1922,,,24290.0,
32225,Monaco,MCO,1923,,,24602.0,
32226,Monaco,MCO,1924,,,24919.0,
32227,Monaco,MCO,1925,,,25239.0,
32228,Monaco,MCO,1926,,,25564.0,
32229,Monaco,MCO,1927,,,25893.0,
32230,Monaco,MCO,1928,,,26226.0,
32231,Monaco,MCO,1929,,,26472.0,
32232,Monaco,MCO,1930,,,26631.0,
32233,Monaco,MCO,1931,,,26701.0,
32234,Monaco,MCO,1932,,,26683.0,
32235,Monaco,MCO,1933,,,26574.0,
32236,Monaco,MCO,1934,,,26466.0,
32237,Monaco,MCO,1935,,,26358.0,
32238,Monaco,MCO,1936,,,26250.0,
32239,Monaco,MCO,1937,,,26144.0,
32240,Monaco,MCO,1938,,,26037.0,
32241,Monaco,MCO,1939,,,25809.0,
32242,Monaco,MCO,1940,,,25463.0,
32243,Monaco,MCO,1941,,,25004.0,
32244,Monaco,MCO,1942,,,24434.0,
32245,Monaco,MCO,1943,,,23757.0,
32246,Monaco,MCO,1944,,,23100.0,
32247,Monaco,MCO,1945,,,22460.0,
32248,Monaco,MCO,1946,,,21838.0,
32249,Monaco,MCO,1947,,,21234.0,
32250,Monaco,MCO,1948,,,20646.0,
32251,Monaco,MCO,1949,,,20236.0,
32252,Monaco,MCO,1950,,,20000.0,
32253,Monaco,MCO,1951,,,19384.0,
32254,Monaco,MCO,1952,,,19082.0,
32255,Monaco,MCO,1953,,,19049.0,
32256,Monaco,MCO,1954,,,19261.0,
32257,Monaco,MCO,1955,,,19653.0,
32258,Monaco,MCO,1956,,,20186.0,
32259,Monaco,MCO,1957,,,20788.0,
32260,Monaco,MCO,1958,,,21405.0,
32261,Monaco,MCO,1959,,,21978.0,
32262,Monaco,MCO,1960,,,22461.0,
32263,Monaco,MCO,1961,,,22813.0,
32264,Monaco,MCO,1962,,,23043.0,
32265,Monaco,MCO,1963,,,23165.0,
32266,Monaco,MCO,1964,,,23236.0,
32267,Monaco,MCO,1965,,,23289.0,
32268,Monaco,MCO,1966,,,23302.0,
32269,Monaco,MCO,1967,,,23292.0,
32270,Monaco,MCO,1968,,,23295.0,
32271,Monaco,MCO,1969,,,23348.0,
32272,Monaco,MCO,1970,,,23487.0,
32273,Monaco,MCO,1971,,,23721.0,
32274,Monaco,MCO,1972,,,24049.0,
32275,Monaco,MCO,1973,,,24445.0,
32276,Monaco,MCO,1974,,,24829.0,
32277,Monaco,MCO,1975,,,25203.0,
32278,Monaco,MCO,1976,,,25523.0,
32279,Monaco,MCO,1977,,,25811.0,
32280,Monaco,MCO,1978,,,26090.0,
32281,Monaco,MCO,1979,,,26391.0,
32282,Monaco,MCO,1980,,,26752.0,
32283,Monaco,MCO,1981,,,27162.0,
32284,Monaco,MCO,1982,,,27633.0,
32285,Monaco,MCO,1983,,,28091.0,
32286,Monaco,MCO,1984,,,28511.0,
32287,Monaco,MCO,1985,,,28836.0,
32288,Monaco,MCO,1986,,,29050.0,
32289,Monaco,MCO,1987,,,29156.0,
32290,Monaco,MCO,1988,,,29232.0,
32291,Monaco,MCO,1989,,,29309.0,
32292,Monaco,MCO,2020,,,39244.0,
32293,Monaco,MCO,2021,,,39520.0,
32294,Mongolia,MNG,1990,3.23518897953229,4.92362822859619,2184139.0,
32295,Mongolia,MNG,1991,3.2437215918739097,4.948723992232161,2217918.0,
32296,Mongolia,MNG,1992,3.25466603271684,4.96863457281251,2243495.0,
32297,Mongolia,MNG,1993,3.26717395733859,4.987010966987801,2263196.0,
32298,Mongolia,MNG,1994,3.27888226448799,5.0009142613991004,2280475.0,
32299,Mongolia,MNG,1995,3.29308818637608,5.0144082179974205,2298017.0,
32300,Mongolia,MNG,1996,3.31002756944807,5.02149008430602,2316571.0,
32301,Mongolia,MNG,1997,3.3323606690937204,5.027180720767159,2335744.0,
32302,Mongolia,MNG,1998,3.35762412943878,5.0239995148029,2355667.0,
32303,Mongolia,MNG,1999,3.38110591285391,5.02315161626361,2376228.0,
32304,Mongolia,MNG,2000,3.396836395531,5.0211347084248406,2397417.0,
32305,Mongolia,MNG,2001,3.4109020782473296,5.01987113413223,2419594.0,
32306,Mongolia,MNG,2002,3.42714870024237,5.02022722241551,2443261.0,
32307,Mongolia,MNG,2003,3.4416451660079,5.02249652138321,2468765.0,
32308,Mongolia,MNG,2004,3.4557976529904404,5.01820092521144,2496394.0,
32309,Mongolia,MNG,2005,3.46160344197871,5.01788563019852,2526429.0,
32310,Mongolia,MNG,2006,3.46359335124386,4.99878583632825,2558854.0,
32311,Mongolia,MNG,2007,3.46366840766307,4.97019875876099,2593819.0,
32312,Mongolia,MNG,2008,3.45966603951129,4.93097760344332,2631899.0,
32313,Mongolia,MNG,2009,3.45749417653683,4.90297650341335,2673794.0,
32314,Mongolia,MNG,2010,3.45471496512468,4.889909292293311,2719902.0,
32315,Mongolia,MNG,2011,3.4528299896936803,4.88746817670304,2770357.0,
32316,Mongolia,MNG,2012,3.4530785373886403,4.88846965383074,2824698.0,
32317,Mongolia,MNG,2013,3.45396011534062,4.89109037514233,2881783.0,
32318,Mongolia,MNG,2014,3.45207052575592,4.89140133020436,2940111.0,
32319,Mongolia,MNG,2015,3.45330375846767,4.89699914203785,2998433.0,Asia
32320,Mongolia,MNG,2016,3.4704252301683898,4.90486107457095,3056358.0,
32321,Mongolia,MNG,2017,3.48205007549593,4.90963613709959,3113788.0,
32322,Mongolia,MNG,2018,3.46781984428315,4.88792453571417,3170214.0,
32323,Mongolia,MNG,2019,3.42514569503092,4.83888541870094,3225166.0,
32324,Mongolia,MNG,-10000,,,14955.0,
32325,Mongolia,MNG,-9000,,,19963.0,
32326,Mongolia,MNG,-8000,,,26663.0,
32327,Mongolia,MNG,-7000,,,35641.0,
32328,Mongolia,MNG,-6000,,,47703.0,
32329,Mongolia,MNG,-5000,,,63966.0,
32330,Mongolia,MNG,-4000,,,86013.0,
32331,Mongolia,MNG,-3000,,,116133.0,
32332,Mongolia,MNG,-2000,,,157741.0,
32333,Mongolia,MNG,-1000,,,216117.0,
32334,Mongolia,MNG,0,,,299745.0,
32335,Mongolia,MNG,100,,,312548.0,
32336,Mongolia,MNG,200,,,326665.0,
32337,Mongolia,MNG,300,,,342374.0,
32338,Mongolia,MNG,400,,,360014.0,
32339,Mongolia,MNG,500,,,380004.0,
32340,Mongolia,MNG,600,,,402865.0,
32341,Mongolia,MNG,700,,,429259.0,
32342,Mongolia,MNG,800,,,459999.0,
32343,Mongolia,MNG,900,,,479998.0,
32344,Mongolia,MNG,1000,,,500001.0,
32345,Mongolia,MNG,1100,,,649998.0,
32346,Mongolia,MNG,1200,,,800004.0,
32347,Mongolia,MNG,1300,,,850002.0,
32348,Mongolia,MNG,1400,,,600000.0,
32349,Mongolia,MNG,1500,,,600000.0,
32350,Mongolia,MNG,1600,,,600000.0,
32351,Mongolia,MNG,1700,,,600000.0,
32352,Mongolia,MNG,1710,,,596680.0,
32353,Mongolia,MNG,1720,,,598673.0,
32354,Mongolia,MNG,1730,,,600678.0,
32355,Mongolia,MNG,1740,,,602684.0,
32356,Mongolia,MNG,1750,,,604698.0,
32357,Mongolia,MNG,1760,,,606720.0,
32358,Mongolia,MNG,1770,,,608752.0,
32359,Mongolia,MNG,1780,,,610792.0,
32360,Mongolia,MNG,1790,,,612829.0,
32361,Mongolia,MNG,1800,,,600000.0,
32362,Mongolia,MNG,1801,,,600936.0,
32363,Mongolia,MNG,1802,,,601873.0,
32364,Mongolia,MNG,1803,,,602812.0,
32365,Mongolia,MNG,1804,,,603753.0,
32366,Mongolia,MNG,1805,,,604695.0,
32367,Mongolia,MNG,1806,,,605638.0,
32368,Mongolia,MNG,1807,,,606583.0,
32369,Mongolia,MNG,1808,,,607529.0,
32370,Mongolia,MNG,1809,,,608477.0,
32371,Mongolia,MNG,1810,,,609427.0,
32372,Mongolia,MNG,1811,,,610378.0,
32373,Mongolia,MNG,1812,,,611330.0,
32374,Mongolia,MNG,1813,,,612284.0,
32375,Mongolia,MNG,1814,,,613239.0,
32376,Mongolia,MNG,1815,,,614196.0,
32377,Mongolia,MNG,1816,,,615154.0,
32378,Mongolia,MNG,1817,,,616114.0,
32379,Mongolia,MNG,1818,,,617075.0,
32380,Mongolia,MNG,1819,,,618033.0,
32381,Mongolia,MNG,1820,,,618988.0,
32382,Mongolia,MNG,1821,,,619941.0,
32383,Mongolia,MNG,1822,,,620891.0,
32384,Mongolia,MNG,1823,,,621837.0,
32385,Mongolia,MNG,1824,,,622786.0,
32386,Mongolia,MNG,1825,,,623735.0,
32387,Mongolia,MNG,1826,,,624686.0,
32388,Mongolia,MNG,1827,,,625639.0,
32389,Mongolia,MNG,1828,,,626593.0,
32390,Mongolia,MNG,1829,,,627548.0,
32391,Mongolia,MNG,1830,,,628505.0,
32392,Mongolia,MNG,1831,,,629463.0,
32393,Mongolia,MNG,1832,,,630423.0,
32394,Mongolia,MNG,1833,,,631385.0,
32395,Mongolia,MNG,1834,,,632347.0,
32396,Mongolia,MNG,1835,,,633312.0,
32397,Mongolia,MNG,1836,,,634277.0,
32398,Mongolia,MNG,1837,,,635244.0,
32399,Mongolia,MNG,1838,,,636213.0,
32400,Mongolia,MNG,1839,,,637183.0,
32401,Mongolia,MNG,1840,,,638155.0,
32402,Mongolia,MNG,1841,,,639128.0,
32403,Mongolia,MNG,1842,,,640102.0,
32404,Mongolia,MNG,1843,,,641078.0,
32405,Mongolia,MNG,1844,,,642056.0,
32406,Mongolia,MNG,1845,,,643035.0,
32407,Mongolia,MNG,1846,,,644015.0,
32408,Mongolia,MNG,1847,,,644997.0,
32409,Mongolia,MNG,1848,,,645981.0,
32410,Mongolia,MNG,1849,,,646966.0,
32411,Mongolia,MNG,1850,,,647952.0,
32412,Mongolia,MNG,1851,,,648852.0,
32413,Mongolia,MNG,1852,,,649752.0,
32414,Mongolia,MNG,1853,,,650654.0,
32415,Mongolia,MNG,1854,,,651557.0,
32416,Mongolia,MNG,1855,,,652461.0,
32417,Mongolia,MNG,1856,,,653367.0,
32418,Mongolia,MNG,1857,,,654273.0,
32419,Mongolia,MNG,1858,,,655181.0,
32420,Mongolia,MNG,1859,,,656091.0,
32421,Mongolia,MNG,1860,,,657001.0,
32422,Mongolia,MNG,1861,,,657913.0,
32423,Mongolia,MNG,1862,,,658826.0,
32424,Mongolia,MNG,1863,,,659740.0,
32425,Mongolia,MNG,1864,,,660655.0,
32426,Mongolia,MNG,1865,,,661572.0,
32427,Mongolia,MNG,1866,,,662490.0,
32428,Mongolia,MNG,1867,,,663409.0,
32429,Mongolia,MNG,1868,,,664330.0,
32430,Mongolia,MNG,1869,,,665256.0,
32431,Mongolia,MNG,1870,,,666189.0,
32432,Mongolia,MNG,1871,,,667128.0,
32433,Mongolia,MNG,1872,,,668073.0,
32434,Mongolia,MNG,1873,,,669024.0,
32435,Mongolia,MNG,1874,,,669976.0,
32436,Mongolia,MNG,1875,,,670930.0,
32437,Mongolia,MNG,1876,,,671885.0,
32438,Mongolia,MNG,1877,,,672842.0,
32439,Mongolia,MNG,1878,,,673799.0,
32440,Mongolia,MNG,1879,,,674759.0,
32441,Mongolia,MNG,1880,,,675719.0,
32442,Mongolia,MNG,1881,,,676681.0,
32443,Mongolia,MNG,1882,,,677644.0,
32444,Mongolia,MNG,1883,,,678609.0,
32445,Mongolia,MNG,1884,,,679575.0,
32446,Mongolia,MNG,1885,,,680542.0,
32447,Mongolia,MNG,1886,,,681510.0,
32448,Mongolia,MNG,1887,,,682480.0,
32449,Mongolia,MNG,1888,,,683452.0,
32450,Mongolia,MNG,1889,,,684425.0,
32451,Mongolia,MNG,1890,,,685399.0,
32452,Mongolia,MNG,1891,,,686374.0,
32453,Mongolia,MNG,1892,,,687351.0,
32454,Mongolia,MNG,1893,,,688329.0,
32455,Mongolia,MNG,1894,,,689309.0,
32456,Mongolia,MNG,1895,,,690290.0,
32457,Mongolia,MNG,1896,,,691272.0,
32458,Mongolia,MNG,1897,,,692256.0,
32459,Mongolia,MNG,1898,,,693241.0,
32460,Mongolia,MNG,1899,,,694500.0,
32461,Mongolia,MNG,1900,,,696032.0,
32462,Mongolia,MNG,1901,,,697841.0,
32463,Mongolia,MNG,1902,,,699926.0,
32464,Mongolia,MNG,1903,,,702290.0,
32465,Mongolia,MNG,1904,,,704662.0,
32466,Mongolia,MNG,1905,,,707041.0,
32467,Mongolia,MNG,1906,,,709429.0,
32468,Mongolia,MNG,1907,,,711825.0,
32469,Mongolia,MNG,1908,,,714229.0,
32470,Mongolia,MNG,1909,,,716391.0,
32471,Mongolia,MNG,1910,,,718312.0,
32472,Mongolia,MNG,1911,,,719989.0,
32473,Mongolia,MNG,1912,,,721422.0,
32474,Mongolia,MNG,1913,,,722609.0,
32475,Mongolia,MNG,1914,,,723798.0,
32476,Mongolia,MNG,1915,,,724988.0,
32477,Mongolia,MNG,1916,,,726181.0,
32478,Mongolia,MNG,1917,,,727376.0,
32479,Mongolia,MNG,1918,,,728673.0,
32480,Mongolia,MNG,1919,,,729972.0,
32481,Mongolia,MNG,1920,,,731274.0,
32482,Mongolia,MNG,1921,,,732578.0,
32483,Mongolia,MNG,1922,,,733884.0,
32484,Mongolia,MNG,1923,,,735193.0,
32485,Mongolia,MNG,1924,,,736504.0,
32486,Mongolia,MNG,1925,,,737817.0,
32487,Mongolia,MNG,1926,,,739133.0,
32488,Mongolia,MNG,1927,,,740451.0,
32489,Mongolia,MNG,1928,,,741772.0,
32490,Mongolia,MNG,1929,,,743095.0,
32491,Mongolia,MNG,1930,,,744420.0,
32492,Mongolia,MNG,1931,,,745747.0,
32493,Mongolia,MNG,1932,,,747077.0,
32494,Mongolia,MNG,1933,,,748409.0,
32495,Mongolia,MNG,1934,,,749744.0,
32496,Mongolia,MNG,1935,,,751081.0,
32497,Mongolia,MNG,1936,,,752420.0,
32498,Mongolia,MNG,1937,,,753762.0,
32499,Mongolia,MNG,1938,,,755106.0,
32500,Mongolia,MNG,1939,,,756453.0,
32501,Mongolia,MNG,1940,,,757802.0,
32502,Mongolia,MNG,1941,,,759153.0,
32503,Mongolia,MNG,1942,,,760507.0,
32504,Mongolia,MNG,1943,,,761863.0,
32505,Mongolia,MNG,1944,,,763222.0,
32506,Mongolia,MNG,1945,,,764583.0,
32507,Mongolia,MNG,1946,,,765946.0,
32508,Mongolia,MNG,1947,,,767312.0,
32509,Mongolia,MNG,1948,,,768681.0,
32510,Mongolia,MNG,1949,,,772955.0,
32511,Mongolia,MNG,1950,,,780199.0,
32512,Mongolia,MNG,1951,,,793537.0,
32513,Mongolia,MNG,1952,,,807922.0,
32514,Mongolia,MNG,1953,,,823068.0,
32515,Mongolia,MNG,1954,,,838787.0,
32516,Mongolia,MNG,1955,,,855099.0,
32517,Mongolia,MNG,1956,,,872163.0,
32518,Mongolia,MNG,1957,,,890281.0,
32519,Mongolia,MNG,1958,,,909886.0,
32520,Mongolia,MNG,1959,,,931487.0,
32521,Mongolia,MNG,1960,,,955514.0,
32522,Mongolia,MNG,1961,,,982181.0,
32523,Mongolia,MNG,1962,,,1011327.0,
32524,Mongolia,MNG,1963,,,1042387.0,
32525,Mongolia,MNG,1964,,,1074518.0,
32526,Mongolia,MNG,1965,,,1107121.0,
32527,Mongolia,MNG,1966,,,1139962.0,
32528,Mongolia,MNG,1967,,,1173186.0,
32529,Mongolia,MNG,1968,,,1207104.0,
32530,Mongolia,MNG,1969,,,1242213.0,
32531,Mongolia,MNG,1970,,,1278819.0,
32532,Mongolia,MNG,1971,,,1317042.0,
32533,Mongolia,MNG,1972,,,1356673.0,
32534,Mongolia,MNG,1973,,,1397305.0,
32535,Mongolia,MNG,1974,,,1438421.0,
32536,Mongolia,MNG,1975,,,1479646.0,
32537,Mongolia,MNG,1976,,,1520868.0,
32538,Mongolia,MNG,1977,,,1562207.0,
32539,Mongolia,MNG,1978,,,1603910.0,
32540,Mongolia,MNG,1979,,,1646290.0,
32541,Mongolia,MNG,1980,,,1689622.0,
32542,Mongolia,MNG,1981,,,1733475.0,
32543,Mongolia,MNG,1982,,,1777727.0,
32544,Mongolia,MNG,1983,,,1823214.0,
32545,Mongolia,MNG,1984,,,1871089.0,
32546,Mongolia,MNG,1985,,,1921889.0,
32547,Mongolia,MNG,1986,,,1976313.0,
32548,Mongolia,MNG,1987,,,2033351.0,
32549,Mongolia,MNG,1988,,,2089708.0,
32550,Mongolia,MNG,1989,,,2141005.0,
32551,Mongolia,MNG,2020,,,3278292.0,
32552,Mongolia,MNG,2021,,,3329282.0,
32553,Montenegro,MNE,1990,2.05366212429784,3.95557120070757,615004.0,
32554,Montenegro,MNE,1991,2.04624227317201,3.95692373200009,615736.0,
32555,Montenegro,MNE,1992,2.04000082838406,3.95747592080688,617181.0,
32556,Montenegro,MNE,1993,2.03587998342833,3.95505442563402,618863.0,
32557,Montenegro,MNE,1994,2.03344282005398,3.95230981981548,620076.0,
32558,Montenegro,MNE,1995,2.0318084490881,3.9538561846091698,620419.0,
32559,Montenegro,MNE,1996,2.03302520174352,3.954487696208,619705.0,
32560,Montenegro,MNE,1997,2.03638354564613,3.95606928464345,618216.0,
32561,Montenegro,MNE,1998,2.04144927623039,3.95632281789637,616340.0,
32562,Montenegro,MNE,1999,2.0433304496643,3.9556209711549,614652.0,
32563,Montenegro,MNE,2000,2.04610742561834,3.95610095100363,613558.0,
32564,Montenegro,MNE,2001,2.04858658982128,3.95679591145041,613170.0,
32565,Montenegro,MNE,2002,2.05383267433514,3.95608978730626,613371.0,
32566,Montenegro,MNE,2003,2.05706477210453,3.95660568751845,614081.0,
32567,Montenegro,MNE,2004,2.06108163234533,3.95663061928052,615137.0,
32568,Montenegro,MNE,2005,2.06505477043628,3.95423922866779,616388.0,
32569,Montenegro,MNE,2006,2.06873733700968,3.94951227885049,617863.0,
32570,Montenegro,MNE,2007,2.0715296489631703,3.94051680174818,619554.0,
32571,Montenegro,MNE,2008,2.07497762400574,3.92945402074276,621312.0,
32572,Montenegro,MNE,2009,2.07691021067932,3.9183003989129896,622933.0,
32573,Montenegro,MNE,2010,2.07824208483665,3.91199011861843,624279.0,
32574,Montenegro,MNE,2011,2.07990223884578,3.90586937229141,625271.0,
32575,Montenegro,MNE,2012,2.0802433397737503,3.8987216717432,625931.0,
32576,Montenegro,MNE,2013,2.0831985485348903,3.88935780995849,626342.0,
32577,Montenegro,MNE,2014,2.08627375580808,3.8864821842912,626650.0,
32578,Montenegro,MNE,2015,2.0870170417618,3.8828063790071496,626957.0,Europe
32579,Montenegro,MNE,2016,2.08837207823637,3.89384830340854,627271.0,
32580,Montenegro,MNE,2017,2.08979686164661,3.9061687304305504,627563.0,
32581,Montenegro,MNE,2018,2.0896344426364,3.907165504007161,627803.0,
32582,Montenegro,MNE,2019,2.0844124676463403,3.8997278411790894,627988.0,
32583,Montenegro,MNE,1800,,,126582.0,
32584,Montenegro,MNE,1801,,,126582.0,
32585,Montenegro,MNE,1802,,,126582.0,
32586,Montenegro,MNE,1803,,,126582.0,
32587,Montenegro,MNE,1804,,,126582.0,
32588,Montenegro,MNE,1805,,,126582.0,
32589,Montenegro,MNE,1806,,,126582.0,
32590,Montenegro,MNE,1807,,,126582.0,
32591,Montenegro,MNE,1808,,,126582.0,
32592,Montenegro,MNE,1809,,,126582.0,
32593,Montenegro,MNE,1810,,,126582.0,
32594,Montenegro,MNE,1811,,,126582.0,
32595,Montenegro,MNE,1812,,,126582.0,
32596,Montenegro,MNE,1813,,,126582.0,
32597,Montenegro,MNE,1814,,,126582.0,
32598,Montenegro,MNE,1815,,,126582.0,
32599,Montenegro,MNE,1816,,,126582.0,
32600,Montenegro,MNE,1817,,,126582.0,
32601,Montenegro,MNE,1818,,,126582.0,
32602,Montenegro,MNE,1819,,,126980.0,
32603,Montenegro,MNE,1820,,,127783.0,
32604,Montenegro,MNE,1821,,,128997.0,
32605,Montenegro,MNE,1822,,,130629.0,
32606,Montenegro,MNE,1823,,,132685.0,
32607,Montenegro,MNE,1824,,,134772.0,
32608,Montenegro,MNE,1825,,,136893.0,
32609,Montenegro,MNE,1826,,,139047.0,
32610,Montenegro,MNE,1827,,,141235.0,
32611,Montenegro,MNE,1828,,,143458.0,
32612,Montenegro,MNE,1829,,,145715.0,
32613,Montenegro,MNE,1830,,,148008.0,
32614,Montenegro,MNE,1831,,,150337.0,
32615,Montenegro,MNE,1832,,,152703.0,
32616,Montenegro,MNE,1833,,,155106.0,
32617,Montenegro,MNE,1834,,,157547.0,
32618,Montenegro,MNE,1835,,,160026.0,
32619,Montenegro,MNE,1836,,,162544.0,
32620,Montenegro,MNE,1837,,,165102.0,
32621,Montenegro,MNE,1838,,,167700.0,
32622,Montenegro,MNE,1839,,,170339.0,
32623,Montenegro,MNE,1840,,,173020.0,
32624,Montenegro,MNE,1841,,,175742.0,
32625,Montenegro,MNE,1842,,,178508.0,
32626,Montenegro,MNE,1843,,,181317.0,
32627,Montenegro,MNE,1844,,,184170.0,
32628,Montenegro,MNE,1845,,,187068.0,
32629,Montenegro,MNE,1846,,,190012.0,
32630,Montenegro,MNE,1847,,,193002.0,
32631,Montenegro,MNE,1848,,,196039.0,
32632,Montenegro,MNE,1849,,,199124.0,
32633,Montenegro,MNE,1850,,,202257.0,
32634,Montenegro,MNE,1851,,,205393.0,
32635,Montenegro,MNE,1852,,,208577.0,
32636,Montenegro,MNE,1853,,,211811.0,
32637,Montenegro,MNE,1854,,,215095.0,
32638,Montenegro,MNE,1855,,,218430.0,
32639,Montenegro,MNE,1856,,,221816.0,
32640,Montenegro,MNE,1857,,,225255.0,
32641,Montenegro,MNE,1858,,,228747.0,
32642,Montenegro,MNE,1859,,,232294.0,
32643,Montenegro,MNE,1860,,,235895.0,
32644,Montenegro,MNE,1861,,,239552.0,
32645,Montenegro,MNE,1862,,,243266.0,
